fecha,medidas,tipo,dormitorios,disponible,piso,dormitorios_cont,area,modelo,divisa,precio,proyecto_link
31/12/2027,40.08 a 60.08 m2 total,Departamentos,1 a 3 dormitorios,16 unidades disponibles,Pisos 2 al 22,2 dorms.,44.70 m²,Modelo 5,Soles,"316,900",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3960-jardines-de-santa-beatriz-tercera-etapa-cercado-de-lima-lima-lima-tm-gestion-inmobiliaria
31/12/2027,40.08 a 60.08 m2 total,Departamentos,1 a 3 dormitorios,20 unidades disponibles,Pisos 2 al 22,2 dorms.,44.80 m²,Modelo 6,Soles,"284,000",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3960-jardines-de-santa-beatriz-tercera-etapa-cercado-de-lima-lima-lima-tm-gestion-inmobiliaria
31/01/2028,64.11 a 77.12 m2 total,Departamentos,3 dormitorios,169 unidades disponibles,Pisos 1 al 23,3 dorms.,64.11 m²,Modelo 3 Dormitorios + Cocina,Soles,"332,900",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-4073-alto-alborada-etapa-2-cercado-de-lima-lima-lima-imagina
31/01/2028,64.11 a 77.12 m2 total,Departamentos,3 dormitorios,37 unidades disponibles,Pisos 1 al 23,3 dorms.,73.18 m²,Modelo 3 Dormitorios + Cocina + Sala,Soles,"389,300",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-4073-alto-alborada-etapa-2-cercado-de-lima-lima-lima-imagina
31/12/2027,58 a 115 m2 total,Departamentos,2 a 3 dormitorios,18 unidades disponibles,Pisos 4 al 21,2 dorms.,65.00 m²,Modelo X04,Soles,"347,300",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-4078-living-residencia-club-cercado-de-lima-lima-lima-lider
31/12/2027,58 a 115 m2 total,Departamentos,2 a 3 dormitorios,13 unidades disponibles,Pisos 7 al 22,3 dorms.,77.00 m²,Modelo X05,Soles,"432,000",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-4078-living-residencia-club-cercado-de-lima-lima-lima-lider
31/12/2027,58 a 115 m2 total,Departamentos,2 a 3 dormitorios,16 unidades disponibles,Pisos 5 al 22,2 dorms.,67.00 m²,Modelo X06,Soles,"377,300",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-4078-living-residencia-club-cercado-de-lima-lima-lima-lider
31/12/2027,58 a 115 m2 total,Departamentos,2 a 3 dormitorios,15 unidades disponibles,Pisos 4 al 22,2 dorms.,67.00 m²,Modelo X07,Soles,"377,300",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-4078-living-residencia-club-cercado-de-lima-lima-lima-lider
31/12/2027,58 a 115 m2 total,Departamentos,2 a 3 dormitorios,11 unidades disponibles,Pisos 5 al 22,3 dorms.,77.00 m²,Modelo X08,Soles,"427,000",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-4078-living-residencia-club-cercado-de-lima-lima-lima-lider
31/12/2027,58 a 115 m2 total,Departamentos,2 a 3 dormitorios,16 unidades disponibles,Pisos 5 al 21,2 dorms.,65.00 m²,Modelo X09,Soles,"340,800",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-4078-living-residencia-club-cercado-de-lima-lima-lima-lider
31/12/2027,40.18 a 100.74 m2 total,Departamentos,1 a 3 dormitorios,1 unidad disponible,Piso 2,3 dorms.,70.99 m²,Modelo 3-V,Soles,"640,487",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-4087-qantua-fase-4-cercado-de-lima-lima-lima-grupo-lar
31/12/2027,40.18 a 100.74 m2 total,Departamentos,1 a 3 dormitorios,1 unidad disponible,Piso 1,3 dorms.,62.09 m²,Modelo 3-W,Soles,"547,910",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-4087-qantua-fase-4-cercado-de-lima-lima-lima-grupo-lar
31/12/2027,40.18 a 100.74 m2 total,Departamentos,1 a 3 dormitorios,1 unidad disponible,Piso 6,3 dorms.,62.66 m²,Modelo 3-X,Soles,"556,113",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-4087-qantua-fase-4-cercado-de-lima-lima-lima-grupo-lar
31/12/2027,40.18 a 100.74 m2 total,Departamentos,1 a 3 dormitorios,1 unidad disponible,Piso 6,3 dorms.,70.65 m²,Modelo 3-V.3,Soles,"642,545",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-4087-qantua-fase-4-cercado-de-lima-lima-lima-grupo-lar
31/12/2027,40.18 a 100.74 m2 total,Departamentos,1 a 3 dormitorios,2 unidades disponibles,Piso 1,1 dorms.,47.44 m²,Modelo 1-R.2,Soles,"413,716",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-4087-qantua-fase-4-cercado-de-lima-lima-lima-grupo-lar
31/12/2027,40.18 a 100.74 m2 total,Departamentos,1 a 3 dormitorios,2 unidades disponibles,Piso 1,1 dorms.,49.74 m²,Modelo 1-S.2,Soles,"421,567",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-4087-qantua-fase-4-cercado-de-lima-lima-lima-grupo-lar
31/01/2028,39.69 a 108.09 m2 total,Departamentos,1 a 3 dormitorios,4 unidades disponibles,"Pisos 2, 5, 6, 7",1 dorms.,40.00 m²,Modelo X01,Soles,"262,500",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-4101-plaza-bertello-cercado-de-lima-lima-lima-dkasa
31/01/2028,39.69 a 108.09 m2 total,Departamentos,1 a 3 dormitorios,7 unidades disponibles,Pisos 4 al 11,2 dorms.,57.08 m²,Modelo X02,Soles,"386,500",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-4101-plaza-bertello-cercado-de-lima-lima-lima-dkasa
31/01/2028,39.69 a 108.09 m2 total,Departamentos,1 a 3 dormitorios,8 unidades disponibles,Pisos 2 al 11,3 dorms.,75.14 m²,Modelo X03,Soles,"503,500",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-4101-plaza-bertello-cercado-de-lima-lima-lima-dkasa
31/01/2028,39.69 a 108.09 m2 total,Departamentos,1 a 3 dormitorios,6 unidades disponibles,Pisos 5 al 10,3 dorms.,69.58 m²,Modelo X04,Soles,"454,500",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-4101-plaza-bertello-cercado-de-lima-lima-lima-dkasa
31/01/2028,39.69 a 108.09 m2 total,Departamentos,1 a 3 dormitorios,6 unidades disponibles,Pisos 2 al 7,2 dorms.,55.82 m²,Modelo X05,Soles,"366,500",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-4101-plaza-bertello-cercado-de-lima-lima-lima-dkasa
31/01/2028,39.69 a 108.09 m2 total,Departamentos,1 a 3 dormitorios,4 unidades disponibles,"Pisos 8, 9, 10, 11",1 dorms.,39.69 m²,Modelo X01A,Soles,"268,500",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-4101-plaza-bertello-cercado-de-lima-lima-lima-dkasa
31/12/2028,40 a 69.40 m2 total,Departamentos,1 a 3 dormitorios,1 unidad disponible,Piso 2,2 dorms.,58.50 m²,Modelo Tipo 201,Soles,"426,000",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-4145-montero-rosas-1080-cercado-de-lima-lima-lima-v-v-grupo-inmobiliario
31/12/2028,40 a 69.40 m2 total,Departamentos,1 a 3 dormitorios,1 unidad disponible,Piso 2,2 dorms.,55.50 m²,Modelo Tipo 202,Soles,"431,000",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-4145-montero-rosas-1080-cercado-de-lima-lima-lima-v-v-grupo-inmobiliario
31/12/2028,40 a 69.40 m2 total,Departamentos,1 a 3 dormitorios,1 unidad disponible,Piso 2,3 dorms.,64.40 m²,Modelo Tipo 204,Soles,"481,000",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-4145-montero-rosas-1080-cercado-de-lima-lima-lima-v-v-grupo-inmobiliario
31/12/2028,40 a 69.40 m2 total,Departamentos,1 a 3 dormitorios,1 unidad disponible,Piso 2,3 dorms.,63.30 m²,Modelo Tipo 205,Soles,"461,000",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-4145-montero-rosas-1080-cercado-de-lima-lima-lima-v-v-grupo-inmobiliario
31/12/2028,40 a 69.40 m2 total,Departamentos,1 a 3 dormitorios,1 unidad disponible,Piso 2,3 dorms.,69.40 m²,Modelo Tipo 206,Soles,"516,000",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-4145-montero-rosas-1080-cercado-de-lima-lima-lima-v-v-grupo-inmobiliario
31/12/2028,40 a 69.40 m2 total,Departamentos,1 a 3 dormitorios,1 unidad disponible,Piso 2,2 dorms.,53.60 m²,Modelo Tipo 207,Soles,"414,000",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-4145-montero-rosas-1080-cercado-de-lima-lima-lima-v-v-grupo-inmobiliario
30/06/2028,49.03 a 65.74 m2 total,Departamentos,1 a 3 dormitorios,2 unidades disponibles,Piso 1,1 dorms.,49.03 m²,Modelo 1D,Soles,"297,500",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-4208-gran-central-colonial-2-etapa-2-cercado-de-lima-lima-lima-los-portales-departamentos
30/06/2028,49.03 a 65.74 m2 total,Departamentos,1 a 3 dormitorios,39 unidades disponibles,Pisos 2 al 23,2 dorms.,49.58 m²,Modelo 2D,Soles,"316,500",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-4208-gran-central-colonial-2-etapa-2-cercado-de-lima-lima-lima-los-portales-departamentos
30/06/2028,49.03 a 65.74 m2 total,Departamentos,1 a 3 dormitorios,157 unidades disponibles,Pisos 2 al 23,3 dorms.,56.53 m²,Modelo 3D,Soles,"366,600",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-4208-gran-central-colonial-2-etapa-2-cercado-de-lima-lima-lima-los-portales-departamentos
30/10/2027,35.08 a 65.50 m2 total,Departamentos,1 a 3 dormitorios,1 unidad disponible,Piso 2,3 dorms.,61.52 m²,Modelo CED-B-212,Soles,"363,368",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-4225-cedro-33-bloque-b-cercado-de-lima-lima-lima-abril-grupo-inmobiliario
30/10/2027,35.08 a 65.50 m2 total,Departamentos,1 a 3 dormitorios,2 unidades disponibles,Pisos 2 y 3,2 dorms.,56.24 m²,Modelo CED-B-213-314,Soles,"321,801",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-4225-cedro-33-bloque-b-cercado-de-lima-lima-lima-abril-grupo-inmobiliario
30/10/2027,35.08 a 65.50 m2 total,Departamentos,1 a 3 dormitorios,2 unidades disponibles,Pisos 2 y 3,1 dorms.,36.73 m²,Modelo CED-B-214-315,Soles,"211,861",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-4225-cedro-33-bloque-b-cercado-de-lima-lima-lima-abril-grupo-inmobiliario
30/10/2027,35.08 a 65.50 m2 total,Departamentos,1 a 3 dormitorios,19 unidades disponibles,Pisos 2 al 20,1 dorms.,35.08 m²,Modelo CED-B-216-317AL2017,Soles,"191,013",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-4225-cedro-33-bloque-b-cercado-de-lima-lima-lima-abril-grupo-inmobiliario
30/10/2027,35.08 a 65.50 m2 total,Departamentos,1 a 3 dormitorios,19 unidades disponibles,Pisos 2 al 20,2 dorms.,57.65 m²,Modelo CED-B-218-319AL2019,Soles,"303,267",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-4225-cedro-33-bloque-b-cercado-de-lima-lima-lima-abril-grupo-inmobiliario
30/10/2027,35.08 a 65.50 m2 total,Departamentos,1 a 3 dormitorios,19 unidades disponibles,Pisos 2 al 20,2 dorms.,57.77 m²,Modelo CED-B-219-320AL2020,Soles,"303,898",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-4225-cedro-33-bloque-b-cercado-de-lima-lima-lima-abril-grupo-inmobiliario
31/07/2029,41.68 a 122.85 m2 total,Departamentos,1 a 3 dormitorios,16 unidades disponibles,Pisos 2 al 17,2 dorms.,57.18 m²,Modelo X17,Soles,"392,000",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-4299-lima-41-cercado-de-lima-lima-lima-tale-inmobiliaria
31/07/2029,41.68 a 122.85 m2 total,Departamentos,1 a 3 dormitorios,15 unidades disponibles,Pisos 2 al 16,2 dorms.,61.60 m²,Modelo X18,Soles,"417,000",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-4299-lima-41-cercado-de-lima-lima-lima-tale-inmobiliaria
31/07/2029,41.68 a 122.85 m2 total,Departamentos,1 a 3 dormitorios,15 unidades disponibles,Pisos 2 al 16,2 dorms.,56.96 m²,Modelo X19,Soles,"396,000",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-4299-lima-41-cercado-de-lima-lima-lima-tale-inmobiliaria
31/07/2029,41.68 a 122.85 m2 total,Departamentos,1 a 3 dormitorios,15 unidades disponibles,Pisos 2 al 16,1 dorms.,41.68 m²,Modelo X20,Soles,"294,000",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-4299-lima-41-cercado-de-lima-lima-lima-tale-inmobiliaria
31/07/2029,41.68 a 122.85 m2 total,Departamentos,1 a 3 dormitorios,1 unidad disponible,Piso 1,3 dorms.,88.17 m²,Modelo SS01,Soles,"599,000",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-4299-lima-41-cercado-de-lima-lima-lima-tale-inmobiliaria
31/07/2029,41.68 a 122.85 m2 total,Departamentos,1 a 3 dormitorios,1 unidad disponible,Piso 1,2 dorms.,73.10 m²,Modelo SS02,Soles,"515,000",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-4299-lima-41-cercado-de-lima-lima-lima-tale-inmobiliaria
31/05/2028,40 a 74.30 m2 total,Departamentos,1 a 2 dormitorios,1 unidad disponible,Piso 1,2 dorms.,55.10 m²,Modelo A1a,Soles,"354,620",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-4302-visora-cercado-de-lima-lima-lima-grupo-mg
31/05/2028,40 a 74.30 m2 total,Departamentos,1 a 2 dormitorios,1 unidad disponible,Piso 2,1 dorms.,56.41 m²,Modelo A1b,Soles,"362,742",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-4302-visora-cercado-de-lima-lima-lima-grupo-mg
31/05/2028,40 a 74.30 m2 total,Departamentos,1 a 2 dormitorios,13 unidades disponibles,Pisos 3 al 15,1 dorms.,48.80 m²,Modelo A1,Soles,"300,920",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-4302-visora-cercado-de-lima-lima-lima-grupo-mg
31/05/2028,40 a 74.30 m2 total,Departamentos,1 a 2 dormitorios,7 unidades disponibles,Pisos 16 al 22,1 dorms.,48.26 m²,Modelo A1c,Soles,"292,908",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-4302-visora-cercado-de-lima-lima-lima-grupo-mg
31/05/2028,40 a 74.30 m2 total,Departamentos,1 a 2 dormitorios,1 unidad disponible,Piso 1,2 dorms.,71.45 m²,Modelo A2b,Soles,"401,265",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-4302-visora-cercado-de-lima-lima-lima-grupo-mg
31/05/2028,40 a 74.30 m2 total,Departamentos,1 a 2 dormitorios,1 unidad disponible,Piso 2,1 dorms.,49.72 m²,Modelo A2a,Soles,"321,264",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-4302-visora-cercado-de-lima-lima-lima-grupo-mg
31/07/2026,130.61 a 134.46 m2 total,Departamentos,3 a 4 dormitorios,1 unidad disponible,Piso 4,4 dorms.,134.46 m²,Modelo 1001,Soles,"755,000",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3577-residencial-salamanca-de-monterrico-19-ate-lima-lima-eficaxx-grupo-inmobiliario
31/07/2026,130.61 a 134.46 m2 total,Departamentos,3 a 4 dormitorios,1 unidad disponible,Piso 3,3 dorms.,130.61 m²,Modelo 1002,Soles,"745,500",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3577-residencial-salamanca-de-monterrico-19-ate-lima-lima-eficaxx-grupo-inmobiliario
30/11/2026,68.74 a 118 m2 total,Departamentos,1 a 2 dormitorios,1 unidad disponible,Piso 1,1 dorms.,68.74 m²,Modelo TIPO A,Soles,"460,000",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3751-los-algarrobos-de-salamanca-ate-lima-lima-in-urban
28/02/2027,98.75 a 106.79 m2 total,Departamentos,3 dormitorios,1 unidad disponible,Piso 8,3 dorms.,106.79 m²,Modelo E,Soles,"647,500",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3858-residencial-los-saucos-recaudadores-32-ate-lima-lima-in-urban
28/02/2027,98.75 a 106.79 m2 total,Departamentos,3 dormitorios,1 unidad disponible,Piso 8,3 dorms.,98.75 m²,Modelo G,Soles,"626,500",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3858-residencial-los-saucos-recaudadores-32-ate-lima-lima-in-urban
30/09/2027,50.48 a 65.46 m2 total,Departamentos,2 a 3 dormitorios,5 unidades disponibles,"Pisos 2, 4, 10, 11, 12",3 dorms.,64.27 m²,Modelo X01,Soles,"256,139",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-4097-condominio-villa-nova-santa-clara-ate-ate-lima-lima-grupo-caral
30/09/2027,50.48 a 65.46 m2 total,Departamentos,2 a 3 dormitorios,4 unidades disponibles,"Pisos 8, 9, 10, 11",3 dorms.,65.36 m²,Modelo X02,Soles,"261,003",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-4097-condominio-villa-nova-santa-clara-ate-ate-lima-lima-grupo-caral
30/09/2027,50.48 a 65.46 m2 total,Departamentos,2 a 3 dormitorios,10 unidades disponibles,Pisos 3 al 14,3 dorms.,65.15 m²,Modelo X03,Soles,"256,565",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-4097-condominio-villa-nova-santa-clara-ate-ate-lima-lima-grupo-caral
30/09/2027,50.48 a 65.46 m2 total,Departamentos,2 a 3 dormitorios,12 unidades disponibles,Pisos 2 al 13,3 dorms.,65.15 m²,Modelo X04,Soles,"257,593",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-4097-condominio-villa-nova-santa-clara-ate-ate-lima-lima-grupo-caral
30/09/2027,50.48 a 65.46 m2 total,Departamentos,2 a 3 dormitorios,9 unidades disponibles,Pisos 2 al 12,3 dorms.,65.36 m²,Modelo X05,Soles,"258,255",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-4097-condominio-villa-nova-santa-clara-ate-ate-lima-lima-grupo-caral
30/09/2027,50.48 a 65.46 m2 total,Departamentos,2 a 3 dormitorios,11 unidades disponibles,Pisos 3 al 14,3 dorms.,65.26 m²,Modelo X06,Soles,"256,490",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-4097-condominio-villa-nova-santa-clara-ate-ate-lima-lima-grupo-caral
31/12/2027,47.85 a 127.45 m2 total,Departamentos,1 a 3 dormitorios,1 unidad disponible,Piso 1,1 dorms.,59.99 m²,Modelo A,Soles,"370,700",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-4203-residencial-los-algarrobos-ii-ate-lima-lima-in-urban
31/12/2027,47.85 a 127.45 m2 total,Departamentos,1 a 3 dormitorios,1 unidad disponible,Piso 1,1 dorms.,73.60 m²,Modelo B,Soles,"430,500",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-4203-residencial-los-algarrobos-ii-ate-lima-lima-in-urban
31/12/2027,47.85 a 127.45 m2 total,Departamentos,1 a 3 dormitorios,1 unidad disponible,Piso 1,2 dorms.,76.96 m²,Modelo C,Soles,"456,500",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-4203-residencial-los-algarrobos-ii-ate-lima-lima-in-urban
31/12/2027,47.85 a 127.45 m2 total,Departamentos,1 a 3 dormitorios,5 unidades disponibles,"Pisos 3, 4, 6, 7, 8",3 dorms.,67.49 m²,Modelo D,Soles,"451,600",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-4203-residencial-los-algarrobos-ii-ate-lima-lima-in-urban
31/12/2027,47.85 a 127.45 m2 total,Departamentos,1 a 3 dormitorios,3 unidades disponibles,"Pisos 4, 5, 7",3 dorms.,69.98 m²,Modelo E,Soles,"468,300",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-4203-residencial-los-algarrobos-ii-ate-lima-lima-in-urban
31/12/2027,47.85 a 127.45 m2 total,Departamentos,1 a 3 dormitorios,1 unidad disponible,Piso 7,2 dorms.,47.85 m²,Modelo F,Soles,"320,200",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-4203-residencial-los-algarrobos-ii-ate-lima-lima-in-urban
28/02/2027,41.75 a 82.96 m2 total,Departamentos,1 a 3 dormitorios,9 unidades disponibles,Pisos 4 al 22,3 dorms.,82.96 m²,Modelo TIPO 3,Soles,"664,806",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-1631-aspiria-barranco-lima-lima-grupo-t-c
28/02/2027,41.75 a 82.96 m2 total,Departamentos,1 a 3 dormitorios,2 unidades disponibles,Pisos 2 y 3,1 dorms.,41.77 m²,Modelo TIPO 6,Soles,"364,088",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-1631-aspiria-barranco-lima-lima-grupo-t-c
28/02/2027,41.75 a 82.96 m2 total,Departamentos,1 a 3 dormitorios,1 unidad disponible,Piso 3,1 dorms.,41.75 m²,Modelo TIPO 7,Soles,"363,906",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-1631-aspiria-barranco-lima-lima-grupo-t-c
28/02/2027,41.75 a 82.96 m2 total,Departamentos,1 a 3 dormitorios,3 unidades disponibles,"Pisos 2, 3, 4",1 dorms.,42.12 m²,Modelo TIPO 10,Soles,"366,500",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-1631-aspiria-barranco-lima-lima-grupo-t-c
28/02/2027,41.75 a 82.96 m2 total,Departamentos,1 a 3 dormitorios,1 unidad disponible,Piso 14,2 dorms.,58.79 m²,Modelo TIPO 1,Soles,"520,518",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-1631-aspiria-barranco-lima-lima-grupo-t-c
Entrega inmediata,72.83 a 95.37 m2 total,Departamentos,2 dormitorios,2 unidades disponibles,Pisos 2 y 3,2 dorms.,74.30 m²,Modelo 3,Soles,"614,610",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2430-patria-barranco-lima-lima-invent-inmobiliaria
Entrega inmediata,72.83 a 95.37 m2 total,Departamentos,2 dormitorios,1 unidad disponible,Piso 3,2 dorms.,72.83 m²,Modelo 2,Soles,"602,550",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2430-patria-barranco-lima-lima-invent-inmobiliaria
Entrega inmediata,72.83 a 95.37 m2 total,Departamentos,2 dormitorios,1 unidad disponible,Piso 1,2 dorms.,95.37 m²,Modelo 6-I,Soles,"728,735",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2430-patria-barranco-lima-lima-invent-inmobiliaria
31/10/2026,46.55 a 136.72 m2 total,Departamentos,1 a 3 dormitorios,1 unidad disponible,Piso,2 dorms.,89.03 m²,Modelo SX01,Soles,"665,767",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3360-horne-barranco-lima-lima-calicanto
31/10/2026,46.55 a 136.72 m2 total,Departamentos,1 a 3 dormitorios,1 unidad disponible,Piso,1 dorms.,46.55 m²,Modelo SX02,Soles,"390,592",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3360-horne-barranco-lima-lima-calicanto
31/10/2026,46.55 a 136.72 m2 total,Departamentos,1 a 3 dormitorios,1 unidad disponible,Piso,2 dorms.,85.07 m²,Modelo SX03,Soles,"610,311",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3360-horne-barranco-lima-lima-calicanto
31/10/2026,46.55 a 136.72 m2 total,Departamentos,1 a 3 dormitorios,1 unidad disponible,Piso,2 dorms.,85.63 m²,Modelo SX05,Soles,"610,311",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3360-horne-barranco-lima-lima-calicanto
31/10/2026,46.55 a 136.72 m2 total,Departamentos,1 a 3 dormitorios,1 unidad disponible,Piso,1 dorms.,48.75 m²,Modelo SX06,Soles,"398,196",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3360-horne-barranco-lima-lima-calicanto
31/10/2026,46.55 a 136.72 m2 total,Departamentos,1 a 3 dormitorios,2 unidades disponibles,Pisos 1 y 3,2 dorms.,62.05 m²,Modelo X06,Soles,"518,171",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3360-horne-barranco-lima-lima-calicanto
30/09/2027,40 a 60.05 m2 total,Departamentos,1 a 2 dormitorios,5 unidades disponibles,"Pisos 7, 8, 9, 10, 11",2 dorms.,56.14 m²,Modelo 2,Soles,"598,240",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3530-preston-barranco-lima-lima-franca-inmobiliaria
30/09/2027,40 a 60.05 m2 total,Departamentos,1 a 2 dormitorios,3 unidades disponibles,"Pisos 17, 18, 19",2 dorms.,60.05 m²,Modelo 3,Soles,"693,100",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3530-preston-barranco-lima-lima-franca-inmobiliaria
30/09/2027,40 a 60.05 m2 total,Departamentos,1 a 2 dormitorios,2 unidades disponibles,Pisos 10 y 16,1 dorms.,40.20 m²,Modelo 4,Soles,"443,200",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3530-preston-barranco-lima-lima-franca-inmobiliaria
30/09/2027,40 a 60.05 m2 total,Departamentos,1 a 2 dormitorios,2 unidades disponibles,Pisos 10 y 11,1 dorms.,40.00 m²,Modelo 5,Soles,"443,200",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3530-preston-barranco-lima-lima-franca-inmobiliaria
30/06/2027,40 a 121 m2 total,Departamentos,1 a 3 dormitorios,9 unidades disponibles,Pisos 10 al 18,2 dorms.,61.00 m²,Modelo 1,Soles,"432,700",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3623-vibrant-barranco-lima-lima-vibrant
30/06/2027,40 a 121 m2 total,Departamentos,1 a 3 dormitorios,2 unidades disponibles,Pisos 4 y 6,1 dorms.,43.00 m²,Modelo 2,Soles,"360,600",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3623-vibrant-barranco-lima-lima-vibrant
30/06/2027,40 a 121 m2 total,Departamentos,1 a 3 dormitorios,8 unidades disponibles,Pisos 8 al 18,2 dorms.,60.00 m²,Modelo 3,Soles,"424,200",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3623-vibrant-barranco-lima-lima-vibrant
30/06/2027,40 a 121 m2 total,Departamentos,1 a 3 dormitorios,3 unidades disponibles,"Pisos 3, 15, 16",2 dorms.,62.00 m²,Modelo 4,Soles,"485,300",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3623-vibrant-barranco-lima-lima-vibrant
30/06/2027,40 a 121 m2 total,Departamentos,1 a 3 dormitorios,4 unidades disponibles,"Pisos 13, 15, 18, 19",3 dorms.,68.00 m²,Modelo 5,Soles,"532,800",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3623-vibrant-barranco-lima-lima-vibrant
30/06/2027,40 a 121 m2 total,Departamentos,1 a 3 dormitorios,3 unidades disponibles,"Pisos 3, 9, 10",1 dorms.,40.00 m²,Modelo 6,Soles,"330,500",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3623-vibrant-barranco-lima-lima-vibrant
30/09/2027,40 a 106.73 m2 total,Departamentos,1 a 3 dormitorios,11 unidades disponibles,Pisos 12 al 22,1 dorms.,40.07 m²,Modelo Tipo 11,Soles,"401,059",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3809-grau-10-barranco-lima-lima-edifica
30/09/2027,40 a 106.73 m2 total,Departamentos,1 a 3 dormitorios,12 unidades disponibles,Pisos 10 al 21,1 dorms.,40.00 m²,Modelo Tipo 13,Soles,"402,695",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3809-grau-10-barranco-lima-lima-edifica
