fecha,medidas,tipo,dormitorios,disponible,piso,dormitorios_cont,area,modelo,precio,proyecto_link
"31 de Julio, 2027",20.52 a 75.27 m2,Departamento,1 a 2 dormitorios,22 unidades disponibles,Entre 2 al 23,2 dorm.,54.66 m2,6,"373,582",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3469-mural-lince-lince-lima-lima-grupo-t-c
"31 de Julio, 2027",20.52 a 75.27 m2,Departamento,1 a 2 dormitorios,6 unidades disponibles,Entre 2 al 7,1 dorm.,22.06 m2,7,"229,285",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3469-mural-lince-lince-lima-lima-grupo-t-c
"31 de Julio, 2027",20.52 a 75.27 m2,Departamento,1 a 2 dormitorios,6 unidades disponibles,Entre 2 al 8,1 dorm.,22.06 m2,8,"228,329",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3469-mural-lince-lince-lima-lima-grupo-t-c
"31 de Julio, 2027",20.52 a 75.27 m2,Departamento,1 a 2 dormitorios,13 unidades disponibles,Entre 3 al 23,1 dorm.,23.04 m2,1,"234,073",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3469-mural-lince-lince-lima-lima-grupo-t-c
"31 de Julio, 2027",20.52 a 75.27 m2,Departamento,1 a 2 dormitorios,12 unidades disponibles,Entre 3 al 23,1 dorm.,22.45 m2,2,"226,408",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3469-mural-lince-lince-lima-lima-grupo-t-c
"31 de Julio, 2027",20.52 a 75.27 m2,Departamento,1 a 2 dormitorios,14 unidades disponibles,Entre 3 al 23,1 dorm.,22.89 m2,3,"230,846",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3469-mural-lince-lince-lima-lima-grupo-t-c
"31 de Julio, 2027",20.52 a 75.27 m2,Departamento,1 a 2 dormitorios,16 unidades disponibles,Entre 8 al 23,1 dorm.,40.61 m2,14,"283,106",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3469-mural-lince-lince-lima-lima-grupo-t-c
"31 de Julio, 2027",20.52 a 75.27 m2,Departamento,1 a 2 dormitorios,15 unidades disponibles,Entre 9 al 23,1 dorm.,45.18 m2,15,"314,965",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3469-mural-lince-lince-lima-lima-grupo-t-c
"31 de Diciembre, 2027",31.81 a 67.19 m2,Departamento,1 a 3 dormitorios,25 unidades disponibles,Entre 3 al 31,2 dorm.,61.54 m2,X01,"486,590",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3565-infinite-lince-lima-lima-mw-grupo-inmobiliario
"31 de Diciembre, 2027",31.81 a 67.19 m2,Departamento,1 a 3 dormitorios,21 unidades disponibles,Entre 4 al 29,3 dorm.,67.19 m2,X02,"577,169",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3565-infinite-lince-lima-lima-mw-grupo-inmobiliario
"31 de Diciembre, 2027",31.81 a 67.19 m2,Departamento,1 a 3 dormitorios,17 unidades disponibles,Entre 4 al 20,2 dorm.,51.87 m2,X03,"423,414",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3565-infinite-lince-lima-lima-mw-grupo-inmobiliario
"31 de Diciembre, 2027",31.81 a 67.19 m2,Departamento,1 a 3 dormitorios,11 unidades disponibles,Entre 3 al 20,1 dorm.,31.81 m2,X04,"267,204",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3565-infinite-lince-lima-lima-mw-grupo-inmobiliario
"31 de Diciembre, 2027",31.81 a 67.19 m2,Departamento,1 a 3 dormitorios,14 unidades disponibles,Entre 3 al 20,1 dorm.,44.86 m2,X06,"364,748",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3565-infinite-lince-lima-lima-mw-grupo-inmobiliario
"31 de Diciembre, 2027",31.81 a 67.19 m2,Departamento,1 a 3 dormitorios,1 unidad disponible,3,3 dorm.,67.19 m2,302,"575,676",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3565-infinite-lince-lima-lima-mw-grupo-inmobiliario
"31 de Diciembre, 2027",31.81 a 67.19 m2,Departamento,1 a 3 dormitorios,1 unidad disponible,21,2 dorm.,55.91 m2,2103,"482,842",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3565-infinite-lince-lima-lima-mw-grupo-inmobiliario
"31 de Diciembre, 2027",31.81 a 67.19 m2,Departamento,1 a 3 dormitorios,6 unidades disponibles,Entre 23 al 29,2 dorm.,57.77 m2,i03,"502,687",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3565-infinite-lince-lima-lima-mw-grupo-inmobiliario
"31 de Diciembre, 2027",31.81 a 67.19 m2,Departamento,1 a 3 dormitorios,4 unidades disponibles,"24, 26, 27, 28",1 dorm.,38.65 m2,i05,"328,743",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3565-infinite-lince-lima-lima-mw-grupo-inmobiliario
"31 de Diciembre, 2027",31.81 a 67.19 m2,Departamento,1 a 3 dormitorios,,,,,,,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3565-infinite-lince-lima-lima-mw-grupo-inmobiliario
"31 de Diciembre, 2027",31.81 a 67.19 m2,Departamento,1 a 3 dormitorios,,,,,,,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3565-infinite-lince-lima-lima-mw-grupo-inmobiliario
"31 de Diciembre, 2027",31.81 a 67.19 m2,Departamento,1 a 3 dormitorios,,,,,,,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3565-infinite-lince-lima-lima-mw-grupo-inmobiliario
"30 de Septiembre, 2024",75.67 a 99.88 m2,Departamento,3 a 4 dormitorios,4 unidades disponibles,"4, 8, 9, 18",3 dorm.,75.78 m2,X01,"358,700",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2426-gran-olivo-etapa-1-los-olivos-lima-lima-lider
"30 de Septiembre, 2024",75.67 a 99.88 m2,Departamento,3 a 4 dormitorios,1 unidad disponible,20,3 dorm.,85.12 m2,X02,"384,600",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2426-gran-olivo-etapa-1-los-olivos-lima-lima-lider
"30 de Septiembre, 2024",75.67 a 99.88 m2,Departamento,3 a 4 dormitorios,4 unidades disponibles,"4, 7, 8, 10",3 dorm.,85.12 m2,X03,"427,000",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2426-gran-olivo-etapa-1-los-olivos-lima-lima-lider
"30 de Septiembre, 2024",75.67 a 99.88 m2,Departamento,3 a 4 dormitorios,8 unidades disponibles,Entre 3 al 11,3 dorm.,78.10 m2,X04,"391,100",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2426-gran-olivo-etapa-1-los-olivos-lima-lima-lider
"30 de Septiembre, 2024",75.67 a 99.88 m2,Departamento,3 a 4 dormitorios,3 unidades disponibles,"7, 11, 13",3 dorm.,85.00 m2,X05,"405,600",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2426-gran-olivo-etapa-1-los-olivos-lima-lima-lider
"30 de Septiembre, 2024",75.67 a 99.88 m2,Departamento,3 a 4 dormitorios,9 unidades disponibles,Entre 3 al 17,3 dorm.,85.00 m2,X06,"393,400",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2426-gran-olivo-etapa-1-los-olivos-lima-lima-lider
"30 de Septiembre, 2024",75.67 a 99.88 m2,Departamento,3 a 4 dormitorios,2 unidades disponibles,2 y 8,4 dorm.,99.88 m2,X08,"509,300",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2426-gran-olivo-etapa-1-los-olivos-lima-lima-lider
"30 de Septiembre, 2024",75.67 a 99.88 m2,Departamento,3 a 4 dormitorios,7 unidades disponibles,Entre 4 al 20,3 dorm.,75.67 m2,X09,"351,300",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2426-gran-olivo-etapa-1-los-olivos-lima-lima-lider
"30 de Junio, 2026",60.84 a 99.48 m2,Departamento,1 a 4 dormitorios,17 unidades disponibles,Entre 2 al 20,2 dorm.,64.29 m2,X01,"304,000",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3245-gran-olivo-etapa-2-los-olivos-lima-lima-lider
"30 de Junio, 2026",60.84 a 99.48 m2,Departamento,1 a 4 dormitorios,17 unidades disponibles,Entre 2 al 19,3 dorm.,77.58 m2,X02,"361,100",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3245-gran-olivo-etapa-2-los-olivos-lima-lima-lider
"30 de Junio, 2026",60.84 a 99.48 m2,Departamento,1 a 4 dormitorios,8 unidades disponibles,Entre 2 al 19,3 dorm.,72.72 m2,X03,"341,800",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3245-gran-olivo-etapa-2-los-olivos-lima-lima-lider
"30 de Junio, 2026",60.84 a 99.48 m2,Departamento,1 a 4 dormitorios,18 unidades disponibles,Entre 1 al 20,1 dorm.,63.24 m2,X04,"338,900",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3245-gran-olivo-etapa-2-los-olivos-lima-lima-lider
"30 de Junio, 2026",60.84 a 99.48 m2,Departamento,1 a 4 dormitorios,18 unidades disponibles,Entre 1 al 20,2 dorm.,73.33 m2,X05,"349,200",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3245-gran-olivo-etapa-2-los-olivos-lima-lima-lider
"30 de Junio, 2026",60.84 a 99.48 m2,Departamento,1 a 4 dormitorios,13 unidades disponibles,Entre 2 al 20,3 dorm.,74.09 m2,X06,"349,900",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3245-gran-olivo-etapa-2-los-olivos-lima-lima-lider
"30 de Junio, 2026",60.84 a 99.48 m2,Departamento,1 a 4 dormitorios,14 unidades disponibles,Entre 2 al 20,3 dorm.,73.82 m2,X07,"348,400",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3245-gran-olivo-etapa-2-los-olivos-lima-lima-lider
"30 de Junio, 2026",60.84 a 99.48 m2,Departamento,1 a 4 dormitorios,17 unidades disponibles,Entre 2 al 20,2 dorm.,60.84 m2,X08,"299,100",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3245-gran-olivo-etapa-2-los-olivos-lima-lima-lider
"30 de Junio, 2026",60.84 a 99.48 m2,Departamento,1 a 4 dormitorios,19 unidades disponibles,Entre 2 al 20,2 dorm.,60.84 m2,X09,"291,300",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3245-gran-olivo-etapa-2-los-olivos-lima-lima-lider
"30 de Junio, 2026",60.84 a 99.48 m2,Departamento,1 a 4 dormitorios,15 unidades disponibles,Entre 2 al 19,3 dorm.,75.04 m2,X10,"349,900",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3245-gran-olivo-etapa-2-los-olivos-lima-lima-lider
"30 de Junio, 2026",60.84 a 99.48 m2,Departamento,1 a 4 dormitorios,17 unidades disponibles,Entre 3 al 20,2 dorm.,64.29 m2,X11,"304,000",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3245-gran-olivo-etapa-2-los-olivos-lima-lima-lider
"30 de Octubre, 2024",60.27 a 144.87 m2,Departamento,2 a 4 dormitorios,1 unidad disponible,1,4 dorm.,97.13 m2,102,"406,980",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2651-edificio-marbella-lurin-lima-lima-andiamo
"30 de Octubre, 2024",60.27 a 144.87 m2,Departamento,2 a 4 dormitorios,1 unidad disponible,2,2 dorm.,69.18 m2,X01,"275,000",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2651-edificio-marbella-lurin-lima-lima-andiamo
"30 de Octubre, 2024",60.27 a 144.87 m2,Departamento,2 a 4 dormitorios,1 unidad disponible,6,3 dorm.,62.74 m2,X02,"334,500",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2651-edificio-marbella-lurin-lima-lima-andiamo
"30 de Octubre, 2024",60.27 a 144.87 m2,Departamento,2 a 4 dormitorios,2 unidades disponibles,4 y 6,3 dorm.,60.27 m2,X03,"300,000",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2651-edificio-marbella-lurin-lima-lima-andiamo
"30 de Octubre, 2024",60.27 a 144.87 m2,Departamento,2 a 4 dormitorios,1 unidad disponible,2,3 dorm.,63.04 m2,X04,"318,000",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2651-edificio-marbella-lurin-lima-lima-andiamo
"30 de Octubre, 2024",60.27 a 144.87 m2,Departamento,2 a 4 dormitorios,,,,,,,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2651-edificio-marbella-lurin-lima-lima-andiamo
"30 de Octubre, 2024",60.27 a 144.87 m2,Departamento,2 a 4 dormitorios,,,,,,,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2651-edificio-marbella-lurin-lima-lima-andiamo
"30 de Octubre, 2024",60.27 a 144.87 m2,Departamento,2 a 4 dormitorios,,,,,,,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2651-edificio-marbella-lurin-lima-lima-andiamo
"31 de Marzo, 2021",71.89 a 106.86 m2,Departamento,1 a 2 dormitorios,1 unidad disponible,20,1 dorm.,71.89 m2,20,"490,649",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-1229-brescia-magdalena-del-mar-lima-lima-brazil-grupo-inmobiliario
"31 de Marzo, 2021",71.89 a 106.86 m2,Departamento,1 a 2 dormitorios,1 unidad disponible,20,2 dorm.,106.86 m2,14,"729,320",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-1229-brescia-magdalena-del-mar-lima-lima-brazil-grupo-inmobiliario
"31 de Octubre, 2023",71.50 a 166.50 m2,Departamento,3 a 3 dormitorios,7 unidades disponibles,Entre 10 al 21,3 dorm.,80.00 m2,A1,"493,000",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-1415-edificio-vista-brasil-magdalena-del-mar-lima-lima-grupo-mg
"31 de Octubre, 2023",71.50 a 166.50 m2,Departamento,3 a 3 dormitorios,2 unidades disponibles,20 y 22,3 dorm.,81.00 m2,A2,"499,000",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-1415-edificio-vista-brasil-magdalena-del-mar-lima-lima-grupo-mg
"31 de Octubre, 2023",71.50 a 166.50 m2,Departamento,3 a 3 dormitorios,4 unidades disponibles,"2, 4, 6, 7",3 dorm.,73.00 m2,A3,"436,400",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-1415-edificio-vista-brasil-magdalena-del-mar-lima-lima-grupo-mg
"31 de Octubre, 2023",71.50 a 166.50 m2,Departamento,3 a 3 dormitorios,4 unidades disponibles,"2, 3, 4, 5",3 dorm.,77.30 m2,B1,"484,530",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-1415-edificio-vista-brasil-magdalena-del-mar-lima-lima-grupo-mg
"31 de Octubre, 2023",71.50 a 166.50 m2,Departamento,3 a 3 dormitorios,1 unidad disponible,2,3 dorm.,76.70 m2,B2,"480,870",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-1415-edificio-vista-brasil-magdalena-del-mar-lima-lima-grupo-mg
"31 de Octubre, 2023",71.50 a 166.50 m2,Departamento,3 a 3 dormitorios,4 unidades disponibles,"7, 8, 10, 14",3 dorm.,71.50 m2,B3,"442,000",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-1415-edificio-vista-brasil-magdalena-del-mar-lima-lima-grupo-mg
"31 de Octubre, 2023",71.50 a 166.50 m2,Departamento,3 a 3 dormitorios,9 unidades disponibles,Entre 2 al 19,3 dorm.,74.00 m2,B4,"457,000",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-1415-edificio-vista-brasil-magdalena-del-mar-lima-lima-grupo-mg
"31 de Octubre, 2023",71.50 a 166.50 m2,Departamento,3 a 3 dormitorios,,,,,,,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-1415-edificio-vista-brasil-magdalena-del-mar-lima-lima-grupo-mg
"31 de Octubre, 2023",71.50 a 166.50 m2,Departamento,3 a 3 dormitorios,,,,,,,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-1415-edificio-vista-brasil-magdalena-del-mar-lima-lima-grupo-mg
"01 de Enero, 2024",47.73 a 103.21 m2,Departamento,1 a 3 dormitorios,3 unidades disponibles,"4, 6, 16",3 dorm.,102.16 m2,1A,"943,862",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-1654-aliaga-garden-magdalena-del-mar-lima-lima-evergran-grupo-inmobiliario
"01 de Enero, 2024",47.73 a 103.21 m2,Departamento,1 a 3 dormitorios,3 unidades disponibles,"10, 12, 13",1 dorm.,47.73 m2,2A,"440,000",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-1654-aliaga-garden-magdalena-del-mar-lima-lima-evergran-grupo-inmobiliario
"01 de Enero, 2024",47.73 a 103.21 m2,Departamento,1 a 3 dormitorios,6 unidades disponibles,Entre 9 al 17,3 dorm.,90.79 m2,3A,"890,309",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-1654-aliaga-garden-magdalena-del-mar-lima-lima-evergran-grupo-inmobiliario
"01 de Enero, 2024",47.73 a 103.21 m2,Departamento,1 a 3 dormitorios,11 unidades disponibles,Entre 3 al 18,3 dorm.,102.68 m2,4A,"976,918",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-1654-aliaga-garden-magdalena-del-mar-lima-lima-evergran-grupo-inmobiliario
"01 de Enero, 2024",47.73 a 103.21 m2,Departamento,1 a 3 dormitorios,2 unidades disponibles,4 y 18,3 dorm.,82.88 m2,5A,"778,213",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-1654-aliaga-garden-magdalena-del-mar-lima-lima-evergran-grupo-inmobiliario
"01 de Enero, 2024",47.73 a 103.21 m2,Departamento,1 a 3 dormitorios,5 unidades disponibles,"6, 8, 9, 13, 15",2 dorm.,56.23 m2,7A,"551,447",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-1654-aliaga-garden-magdalena-del-mar-lima-lima-evergran-grupo-inmobiliario
"01 de Enero, 2024",47.73 a 103.21 m2,Departamento,1 a 3 dormitorios,1 unidad disponible,18,3 dorm.,90.65 m2,11A - Piso Par,"832,212",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-1654-aliaga-garden-magdalena-del-mar-lima-lima-evergran-grupo-inmobiliario
"24 de Marzo, 2025",44.88 a 175.73 m2,Departamento,1 a 4 dormitorios,3 unidades disponibles,"21, 22, 25",1 dorm.,44.88 m2,TIPO 5 C,"365,229",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-1914-nius-magdalena-del-mar-lima-lima-grupo-t-c
"24 de Marzo, 2025",44.88 a 175.73 m2,Departamento,1 a 4 dormitorios,3 unidades disponibles,"22, 23, 25",2 dorm.,53.50 m2,TIPO 4,"419,680",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-1914-nius-magdalena-del-mar-lima-lima-grupo-t-c
"24 de Marzo, 2025",44.88 a 175.73 m2,Departamento,1 a 4 dormitorios,3 unidades disponibles,"18, 20, 23",4 dorm.,59.92 m2,TIPO 3,"479,565",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-1914-nius-magdalena-del-mar-lima-lima-grupo-t-c
"24 de Marzo, 2025",44.88 a 175.73 m2,Departamento,1 a 4 dormitorios,4 unidades disponibles,"21, 22, 23, 25",2 dorm.,71.46 m2,TIPO 2,"551,661",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-1914-nius-magdalena-del-mar-lima-lima-grupo-t-c
"24 de Marzo, 2025",44.88 a 175.73 m2,Departamento,1 a 4 dormitorios,5 unidades disponibles,"21, 22, 23, 24, 26",3 dorm.,103.38 m2,TIPO 1 B,"769,833",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-1914-nius-magdalena-del-mar-lima-lima-grupo-t-c
"24 de Marzo, 2025",44.88 a 175.73 m2,Departamento,1 a 4 dormitorios,,,,,,,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-1914-nius-magdalena-del-mar-lima-lima-grupo-t-c
"01 de Junio, 2024",55.76 a 84.72 m2,Departamento,2 a 3 dormitorios,5 unidades disponibles,"6, 13, 16, 18, 20",3 dorm.,84.16 m2,TIPO 1,"610,034",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-1949-brasil-3395-magdalena-del-mar-lima-lima-evergran-grupo-inmobiliario
"01 de Junio, 2024",55.76 a 84.72 m2,Departamento,2 a 3 dormitorios,1 unidad disponible,12,3 dorm.,69.47 m2,TIPO 2,"548,282",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-1949-brasil-3395-magdalena-del-mar-lima-lima-evergran-grupo-inmobiliario
"01 de Junio, 2024",55.76 a 84.72 m2,Departamento,2 a 3 dormitorios,9 unidades disponibles,Entre 9 al 20,3 dorm.,78.64 m2,TIPO 3,"570,022",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-1949-brasil-3395-magdalena-del-mar-lima-lima-evergran-grupo-inmobiliario
"01 de Junio, 2024",55.76 a 84.72 m2,Departamento,2 a 3 dormitorios,1 unidad disponible,18,2 dorm.,55.76 m2,TIPO 4,"395,000",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-1949-brasil-3395-magdalena-del-mar-lima-lima-evergran-grupo-inmobiliario
"01 de Junio, 2024",55.76 a 84.72 m2,Departamento,2 a 3 dormitorios,13 unidades disponibles,Entre 3 al 20,3 dorm.,71.64 m2,TIPO 5,"464,200",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-1949-brasil-3395-magdalena-del-mar-lima-lima-evergran-grupo-inmobiliario
"31 de Mayo, 2022",59.80 a 81.29 m2,Departamento,1 a 3 dormitorios,1 unidad disponible,15,3 dorm.,75.24 m2,1A-T1,"554,175",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-1977-maddy-magdalena-del-mar-lima-lima-icasa-inmobiliaria
"31 de Mayo, 2022",59.80 a 81.29 m2,Departamento,1 a 3 dormitorios,5 unidades disponibles,"3, 4, 8, 11, 12",3 dorm.,65.91 m2,4A-T1,"523,325",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-1977-maddy-magdalena-del-mar-lima-lima-icasa-inmobiliaria
"31 de Mayo, 2022",59.80 a 81.29 m2,Departamento,1 a 3 dormitorios,1 unidad disponible,5,3 dorm.,81.29 m2,3B-T2,"550,000",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-1977-maddy-magdalena-del-mar-lima-lima-icasa-inmobiliaria
"31 de Mayo, 2022",59.80 a 81.29 m2,Departamento,1 a 3 dormitorios,3 unidades disponibles,"4, 9, 10",1 dorm.,59.80 m2,4B-T2,"499,000",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-1977-maddy-magdalena-del-mar-lima-lima-icasa-inmobiliaria
"31 de Octubre, 2024",41.47 a 137.09 m2,Departamento,1 a 3 dormitorios,1 unidad disponible,1,1 dorm.,116.91 m2,H-1,"972,989",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2056-invent-juan-de-aliaga-magdalena-del-mar-lima-lima-invent
"31 de Octubre, 2024",41.47 a 137.09 m2,Departamento,1 a 3 dormitorios,4 unidades disponibles,"17, 18, 19, 21",3 dorm.,82.75 m2,A,"766,897",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2056-invent-juan-de-aliaga-magdalena-del-mar-lima-lima-invent
"31 de Octubre, 2024",41.47 a 137.09 m2,Departamento,1 a 3 dormitorios,10 unidades disponibles,Entre 2 al 21,2 dorm.,80.10 m2,B,"709,770",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2056-invent-juan-de-aliaga-magdalena-del-mar-lima-lima-invent
"31 de Octubre, 2024",41.47 a 137.09 m2,Departamento,1 a 3 dormitorios,4 unidades disponibles,"4, 11, 13, 17",2 dorm.,59.00 m2,C,"525,517",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2056-invent-juan-de-aliaga-magdalena-del-mar-lima-lima-invent
"31 de Octubre, 2024",41.47 a 137.09 m2,Departamento,1 a 3 dormitorios,12 unidades disponibles,Entre 2 al 21,1 dorm.,41.47 m2,D,"339,655",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2056-invent-juan-de-aliaga-magdalena-del-mar-lima-lima-invent
"31 de Octubre, 2024",41.47 a 137.09 m2,Departamento,1 a 3 dormitorios,3 unidades disponibles,"2, 17, 22",2 dorm.,60.10 m2,E-1,"505,172",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2056-invent-juan-de-aliaga-magdalena-del-mar-lima-lima-invent
"31 de Octubre, 2024",41.47 a 137.09 m2,Departamento,1 a 3 dormitorios,3 unidades disponibles,"3, 14, 22",2 dorm.,57.35 m2,E-2,"494,483",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2056-invent-juan-de-aliaga-magdalena-del-mar-lima-lima-invent
"31 de Octubre, 2024",41.47 a 137.09 m2,Departamento,1 a 3 dormitorios,1 unidad disponible,2,1 dorm.,43.08 m2,H,"380,690",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2056-invent-juan-de-aliaga-magdalena-del-mar-lima-lima-invent
"31 de Octubre, 2024",41.47 a 137.09 m2,Departamento,1 a 3 dormitorios,6 unidades disponibles,Entre 4 al 14,2 dorm.,93.37 m2,G,"724,483",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2056-invent-juan-de-aliaga-magdalena-del-mar-lima-lima-invent
"31 de Octubre, 2024",41.47 a 137.09 m2,Departamento,1 a 3 dormitorios,2 unidades disponibles,18 y 20,2 dorm.,83.33 m2,F,"754,368",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2056-invent-juan-de-aliaga-magdalena-del-mar-lima-lima-invent
"31 de Octubre, 2024",41.47 a 137.09 m2,Departamento,1 a 3 dormitorios,,,,,,,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2056-invent-juan-de-aliaga-magdalena-del-mar-lima-lima-invent
"31 de Octubre, 2023",51.31 a 76.75 m2,Departamento,2 a 3 dormitorios,1 unidad disponible,3,2 dorm.,51.31 m2,x06,"399,800",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2105-midway-magdalena-del-mar-lima-lima-casaideal-inmobiliaria
"31 de Octubre, 2023",51.31 a 76.75 m2,Departamento,2 a 3 dormitorios,1 unidad disponible,11,3 dorm.,76.75 m2,Tipo 1105,"576,400",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2105-midway-magdalena-del-mar-lima-lima-casaideal-inmobiliaria
"31 de Octubre, 2024",64.32 a 79.79 m2,Departamento,2 a 2 dormitorios,1 unidad disponible,2,2 dorm.,73.92 m2,TIPO B,"677,477",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2140-venezia-magdalena-del-mar-lima-lima-grupo-inmobiliario-s-m
"31 de Octubre, 2024",64.32 a 79.79 m2,Departamento,2 a 2 dormitorios,3 unidades disponibles,"2, 3, 4",2 dorm.,79.79 m2,TIPO D,"731,276",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2140-venezia-magdalena-del-mar-lima-lima-grupo-inmobiliario-s-m
"31 de Octubre, 2024",64.32 a 79.79 m2,Departamento,2 a 2 dormitorios,4 unidades disponibles,"2, 3, 5, 6",2 dorm.,64.32 m2,TIPO F,"589,493",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2140-venezia-magdalena-del-mar-lima-lima-grupo-inmobiliario-s-m
"31 de Julio, 2022",74.81 a 149.97 m2,Departamento,1 a 2 dormitorios,1 unidad disponible,1,1 dorm.,76.16 m2,1,"563,454",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2242-vielha-magdalena-del-mar-lima-lima-brazil-grupo-inmobiliario
"31 de Julio, 2022",74.81 a 149.97 m2,Departamento,1 a 2 dormitorios,1 unidad disponible,1,1 dorm.,74.81 m2,5,"555,527",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2242-vielha-magdalena-del-mar-lima-lima-brazil-grupo-inmobiliario
