proyecto_link,latitude,longitude,hospital,supermarket,transit_station,school,university,bank,restaurant
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-1079-roma-san-isidro-lima-lima-brazil-grupo-inmobiliario,-12.0930642,-77.0520302,8,1,20,10,6,12,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2687-dali-place-san-borja-lima-lima-noi-inmobiliaria,-12.0927234,-76.9951997,7,1,5,15,2,11,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2661-palm-living-san-isidro-lima-lima-grupo-t-c,-12.092688,-77.0385401,9,3,13,20,7,12,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2656-amme-san-isidro-lima-lima-cantabria,-12.092676,-77.0275161,11,6,20,20,11,20,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2910-serena-san-miguel-lima-lima-paz,-12.0926354,-77.0809125,2,1,20,20,2,1,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3591-casa-del-parque-san-isidro-lima-lima-gdc-inmobiliaria,-12.0925575,-77.0103656,20,1,7,14,0,3,15
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2311-san-martin284-magdalena-del-mar-lima-lima-rb-arquitectura,-12.0925321,-77.0775044,5,6,20,20,1,7,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2998-preminenza-san-isidro-lima-lima-urbana-perú,-12.092518,-77.0364625,19,3,20,20,10,10,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2830-entrenos-magdalena-del-mar-lima-lima-promsal,-12.0923329,-77.0721123,6,10,20,20,2,20,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3077-robles-220-san-isidro-lima-lima-qolono-inmobiliaria,-12.0923187,-77.0431111,6,3,5,15,4,11,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3345-oceanika-san-miguel-lima-lima-san-charbel-edificaciones,-12.0922108,-77.081159,1,1,20,20,1,1,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3063-parque-norte-san-isidro-lima-lima-rosiam,-12.0919854,-77.0158094,19,1,12,10,4,5,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2587-bertolotto-etapa-iii-san-miguel-lima-lima-grupo-tyc,-12.0915197,-77.0828203,0,2,20,20,1,3,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2637-bertolotto-etapa-i-san-miguel-lima-lima-grupo-tyc,-12.0915197,-77.0828203,0,2,20,20,1,3,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2662-bertolotto-etapa-ii-san-miguel-lima-lima-grupo-tyc,-12.0915197,-77.0828203,0,2,20,20,1,3,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2665-bertolotto-etapa-iv-san-miguel-lima-lima-grupo-tyc,-12.0915197,-77.0828203,0,2,20,20,1,3,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2192-tree-san-isidro-san-isidro-lima-lima-grupo-t-c,-12.0914897,-77.0294706,14,6,20,20,10,20,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3233-arbora-magdalena-del-mar-lima-lima-lugano,-12.0914695,-77.0675655,17,4,20,20,3,19,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3399-top-life-juan-de-aliaga-magdalena-del-mar-lima-lima-torre-val-desarrollos,-12.0914193,-77.0588528,20,3,20,20,7,9,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2957-luup-san-isidro-lima-lima-cantabria,-12.0912812,-77.0292232,14,5,20,20,10,20,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2653-concepto-style-magdalena-del-mar-lima-lima-imagina,-12.0911593,-77.0565588,20,4,20,20,7,15,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2264-all-san-isidro-san-isidro-lima-lima-senda,-12.0911167,-77.0273653,9,5,20,20,11,20,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-1290-pacifik-ocean-tower-san-miguel-lima-lima-labok-grupo-inmobiliario,-12.0910408,-77.0837804,0,1,20,20,1,3,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3410-glam-santiago-de-surco-lima-lima-fortem-gestora-inmobiliaria,-12.0910381,-76.9669019,0,0,3,6,0,0,10
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3326-masias-lince-lima-lima-ortiz-inmobiliaria,-12.0909548,-77.0261062,7,4,20,20,6,20,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-1949-brasil-3395-magdalena-del-mar-lima-lima-evergran-grupo-inmobiliario,-12.0909342,-77.0665623,18,3,20,20,3,12,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3370-suma-los-geranios-124-lince-lima-lima-grupo-dicon,-12.0908483,-77.029267,15,5,20,20,10,20,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2819-aliaga-750-magdalena-del-mar-lima-lima-v-v-grupo-inmobiliario,-12.0907771,-77.0577281,20,3,20,20,6,10,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3666-park-orquideas-lince-lima-lima-actual,-12.0906756,-77.0281678,13,5,20,20,11,20,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2815-tower-27-lince-lima-lima-triada,-12.0906708,-77.0322708,20,8,20,20,7,13,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3620-simplicity-2-santiago-de-surco-lima-lima-akamai,-12.0906354,-76.9736257,2,0,5,9,2,0,11
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-1976-simplicity-santiago-de-surco-lima-lima-akamai,-12.0906354,-76.9736257,2,0,5,9,2,0,11
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3170-allegra-san-miguel-lima-lima-dkasa,-12.0906279,-77.0797693,4,3,20,20,1,3,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3429-viridian-lince-lima-lima-eureka,-12.0906117,-77.0277721,12,5,20,20,9,20,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3373-insert-san-borja-lima-lima-inmgenio,-12.0905571,-76.9837278,1,0,3,5,0,1,8
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3184-anturio-lince-lima-lima-abril-grupo-inmobiliario,-12.0904607,-77.0366346,20,4,20,20,9,14,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-1914-nius-magdalena-del-mar-lima-lima-grupo-t-c,-12.0903795,-77.0656215,16,2,20,20,1,11,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3510-edificio-calamo-san-miguel-lima-lima-vitain,-12.0903723,-77.0803094,2,2,20,20,1,1,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2064-toscana-lince-lima-lima-toratto-grupo-inmobiliario,-12.090345,-77.0357568,20,6,20,20,9,18,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2775-park-prado-la-victoria-lima-lima-gdc-inmobiliaria,-12.0902496,-77.0182626,20,1,13,10,4,8,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2670-pietra-di-prado-la-victoria-lima-lima-rumi-grupo-inmobiliario,-12.090127,-77.0174066,20,1,14,11,4,6,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3470-catalina-sky-la-victoria-lima-lima-grupo-t-c,-12.0901089,-77.0185983,20,1,14,13,4,8,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3622-residencial-nueva-costanera-san-miguel-lima-lima-in-urban,-12.0899591,-77.0867181,0,1,20,20,1,3,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2678-sauco-la-victoria-lima-lima-abril-grupo-inmobiliario,-12.0899495,-77.0197651,20,1,15,13,3,9,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3673-malaga-residencial-san-miguel-lima-lima-cadiz-inmobiliaria,-12.0899385,-77.0805654,2,2,20,20,1,2,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3065-jade-lince-lima-lima-abril-grupo-inmobiliario,-12.0898696,-77.0363754,20,3,20,20,8,20,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-1810-dos-de-mayo-lince-lince-lima-lima-initalia,-12.0897551,-77.0351047,20,9,20,20,9,20,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2082-casanova-151-lince-lima-lima-tale-inmobiliaria,-12.0897319,-77.0342356,20,9,20,20,10,20,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3664-catleya-magdalena-del-mar-lima-lima-abril-grupo-inmobiliario,-12.0897156,-77.0698626,14,9,20,20,2,20,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2199-livorno-lince-lima-lima-toratto-grupo-inmobiliario,-12.0895658,-77.0360325,20,7,20,20,8,20,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-1529-amari-san-miguel-lima-lima-constructora-inarco,-12.0895333,-77.0844248,1,1,20,20,1,4,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3565-infinite-lince-lima-lima-mw-grupo-inmobiliario,-12.0894172,-77.0339915,20,9,20,20,9,20,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3582-saranti-san-miguel-lima-lima-constructora-inarco,-12.0893785,-77.0846916,1,2,20,20,1,4,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3045-residencial-casanova-lince-lima-lima-palace,-12.0893342,-77.029933,20,8,20,20,7,17,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3224-magna-san-miguel-lima-lima-dkasa,-12.0893057,-77.0806058,3,2,20,20,1,2,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3608-c-villaran-302-la-victoria-lima-lima-v-v-grupo-inmobiliario,-12.0890946,-77.0214965,16,1,13,20,7,15,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3579-pino-la-victoria-lima-lima-abril-grupo-inmobiliario,-12.0890073,-77.0168333,20,1,14,12,4,6,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3514-central-life-santo-domingo-jesus-maria-lima-lima-varsovia-inversiones,-12.0889929,-77.0574123,20,7,20,20,4,14,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2176-sky-four-lince-lima-lima-flat,-12.0888942,-77.0334457,20,9,20,20,7,20,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-1695-audacity-la-victoria-lima-lima-senda,-12.0888479,-77.0110117,20,1,8,14,2,4,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2159-linkce-lince-lima-lima-arteco,-12.0888362,-77.0308193,20,10,20,20,7,14,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2708-be-magdalena-del-mar-lima-lima-san-charbel-edificaciones,-12.0888232,-77.0652178,16,1,20,20,1,8,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2334-vallejo-living-lince-lima-lima-grupo-t-c,-12.0886636,-77.0360883,20,9,20,20,9,20,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2658-albamar-view411-jesus-maria-lima-lima-albamar-grupo-inmobiliario,-12.0886601,-77.0595243,20,2,20,20,3,4,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2059-escala-la-victoria-lima-lima-paz,-12.0886596,-77.0143181,20,3,13,9,3,6,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-1977-maddy-magdalena-del-mar-lima-lima-icasa-inmobiliaria,-12.0885414,-77.0703849,13,8,20,20,2,20,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2352-mantra-magdalena-del-mar-lima-lima-capac-asociados,-12.0885397,-77.0615928,20,2,20,20,3,7,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3189-prime-lince-lima-lima-jk-inversiones-inmobiliarias,-12.0884356,-77.0473783,6,3,17,20,4,13,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3394-vision-prado-san-borja-lima-lima-inmovision,-12.088336,-77.0028707,8,6,18,19,2,20,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2292-urban-642-jesus-maria-lima-lima-grupo-sol,-12.0883052,-77.0572334,20,6,20,20,4,13,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3544-echenique-magdalena-del-mar-lima-lima-rb-arquitectura,-12.0882258,-77.0741421,2,10,11,20,2,20,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-1991-esencial-lince-lima-lima-alerces-inmobiliaria,-12.0881659,-77.0465224,6,4,20,20,4,14,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3171-unico-magdalena-magdalena-del-mar-lima-lima-gdc-inmobiliaria,-12.0880835,-77.0610546,20,2,20,20,3,6,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3251-proyecto-libertad-san-miguel-lima-lima-grupo-inmobiliario-comunidad,-12.0880814,-77.0845169,2,2,20,20,1,3,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3472-cannelle-jesus-maria-lima-lima-abril-grupo-inmobiliario,-12.0879506,-77.0571409,20,6,20,20,4,13,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-1078-veranda-lince-lima-lima-brazil-grupo-inmobiliario,-12.0876861,-77.0422126,10,9,19,20,4,14,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2955-parque-castilla-lince-lima-lima-efron-arquitectos,-12.0874396,-77.0394712,13,9,20,20,4,18,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3238-la-rosa-park-jesus-maria-lima-lima-infinity-group,-12.0874214,-77.0587164,20,4,20,20,3,7,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2469-lune-jesus-maria-lima-lima-capac-asociados,-12.087416,-77.059733,20,2,20,20,4,6,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2183-vizuale-2-lince-lima-lima-ortiz-inmobiliaria,-12.0873103,-77.0295614,14,7,20,20,3,14,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-1418-allegro-loft-san-miguel-lima-lima-urbana-perú,-12.0870988,-77.0927456,0,3,11,13,1,6,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3640-560-place-la-victoria-lima-lima-noi-inmobiliaria,-12.0870214,-77.0209898,13,3,11,20,4,12,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3392-cross-lince-lima-lima-granadero-inmobiliaria,-12.086926,-77.0284248,9,5,20,20,3,10,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3607-free-magdalena-del-mar-lima-lima-san-charbel-edificaciones,-12.0868382,-77.0637842,20,0,20,20,1,9,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3342-alborada-iii-san-miguel-lima-lima-grupo-mg,-12.0868323,-77.0908124,0,2,14,17,0,7,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3119-hercelles-la-victoria-lima-lima-balance-grupo-inmobiliario,-12.0868225,-77.022909,7,3,9,20,3,12,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2789-hit-san-borja-lima-lima-urbana-perú,-12.0865032,-76.9945619,20,3,15,20,5,6,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3482-landart-magdalena-del-mar-lima-lima-beca-inmobiliaria,-12.0864408,-77.0700646,6,3,20,20,1,11,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2580-aldana-bella-la-victoria-lima-lima-stella-inmobiliaria,-12.0863503,-77.0103268,19,3,14,19,2,7,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2987-prado-1324-magdalena-del-mar-lima-lima-rb-arquitectura,-12.0858589,-77.0705334,6,2,20,20,1,10,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2744-alborada-ii-san-miguel-lima-lima-grupo-mg,-12.0857061,-77.0933525,1,4,17,13,1,7,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3541-florentina-magdalena-del-mar-lima-lima-inmobiliaria-tall-tower,-12.0853596,-77.069679,7,2,20,20,1,5,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2741-cor-tower-la-victoria-lima-lima-quatro-inmobiliaria,-12.0853264,-77.0156215,11,4,17,13,0,7,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2982-via-excluzzivo-jesus-maria-lima-lima-infinity-group,-12.0852048,-77.055251,16,4,20,20,5,15,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2465-mama-ocllo-lince-lima-lima-flat,-12.0851479,-77.0439277,13,6,20,20,5,11,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3438-lazzo-pueblo-libre-lima-lima-capac-asociados,-12.0851383,-77.0652327,20,1,20,20,2,10,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2787-condominio-portofino-casa-club-jesus-maria-lima-lima-inverplus,-12.0850927,-77.0494398,11,1,20,20,10,12,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2962-eighth-avenue-jesus-maria-lima-lima-beca-inmobiliaria,-12.0850371,-77.0551059,16,4,20,20,5,15,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2371-qualis-parque-candamo-san-miguel-lima-lima-qualis-inmobilia,-12.0849742,-77.0849785,1,1,20,20,1,9,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3498-lagunas-265-la-molina-lima-lima-qolono-inmobiliaria,-12.0849471,-76.9217009,0,0,4,4,0,0,3
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3181-luce-jesus-maria-lima-lima-ditrenzzo,-12.084679,-77.0508118,12,4,20,20,8,19,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3396-huascar-jesus-maria-lima-lima-ditrenzzo,-12.0845695,-77.0508311,11,4,20,20,8,19,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3503-luna-jesus-maria-lima-lima-lugano,-12.0845122,-77.0500375,11,3,20,20,10,14,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2229-park-san-miguel-san-miguel-lima-lima-gdc-inmobiliaria,-12.0844762,-77.0796122,4,1,9,20,1,12,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3328-vernazza-jesus-maria-lima-lima-toratto-grupo-inmobiliario,-12.0844102,-77.0499588,9,2,20,20,10,12,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2796-family-apartments-la-victoria-lima-lima-hl-desarrollos-inmobiliarios,-12.084219,-77.0248989,5,3,20,18,4,19,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-1646-edificio-liri-pueblo-libre-pueblo-libre-lima-lima-grupo-mg,-12.0842128,-77.0675432,9,1,20,20,2,8,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3005-ciudaris-i-amati-jesus-maria-lima-lima-ciudaris,-12.0842041,-77.0499925,9,2,20,20,10,12,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2961-park-side-jesus-maria-lima-lima-madrid-inmobiliaria,-12.0841002,-77.0556818,20,5,20,20,7,14,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3554-huascar-21-jesus-maria-lima-lima-ditrenzzo,-12.0840264,-77.0504368,11,5,20,20,10,14,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2433-strong-la-victoria-lima-lima-pisonay-inmobiliaria,-12.0839888,-77.021767,3,2,12,20,2,15,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3469-mural-lince-lince-lima-lima-grupo-t-c,-12.0839394,-77.0348052,20,16,20,20,15,20,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3056-edificio-garibaldi-jesus-maria-lima-lima-mundo-verde,-12.083867,-77.0504872,11,4,20,20,10,12,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3294-epik-jesus-maria-lima-lima-ditrenzzo,-12.083864,-77.0501462,8,3,20,20,9,11,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2452-soil-pueblo-libre-pueblo-libre-lima-lima-verdant-inmobiliaria,-12.0838136,-77.0657512,20,1,20,20,1,10,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2350-lib-santiago-de-surco-lima-lima-senda,-12.0838058,-76.9788056,6,5,12,16,0,13,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2037-pueblo-libre-pueblo-libre-lima-lima-ee-inmobiliaria,-12.0837971,-77.0659008,20,1,20,20,2,10,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2874-verona-lince-lima-lima-grupo-inmobiliario-s-m,-12.0836439,-77.0441778,9,6,20,20,3,12,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2624-villa-velarde-lince-lima-lima-grupo-caral,-12.0836031,-77.0421815,12,8,20,20,3,10,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3516-qualis-parque-san-judas-tadeo-san-miguel-lima-lima-qualis-inmobilia,-12.0835098,-77.0815713,5,0,18,20,2,8,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2763-belisario-967-lince-lima-lima-grupo-sol,-12.0834931,-77.0444275,8,6,20,20,4,12,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2384-green-view-la-victoria-lima-lima-grupo-sol,-12.0834421,-77.0152325,9,5,12,13,0,7,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3619-bosqo-santiago-de-surco-lima-lima-cosapi,-12.0834184,-76.9799245,6,4,13,18,0,14,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2299-stay-jesus-maria-lima-lima-casaideal-inmobiliaria,-12.0832667,-77.0534163,17,6,20,20,6,13,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3029-midgo-lince-lima-lima-cosapi,-12.0832351,-77.0348741,20,16,20,20,14,20,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2960-lum-san-miguel-lima-lima-calicanto,-12.0831801,-77.0846221,1,2,20,20,1,6,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2340-tempo-2-la-victoria-lima-lima-urbana-perú,-12.0831719,-77.0257892,6,2,20,15,2,20,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3677-beli-465-lince-lima-lima-grupo-sol,-12.083158,-77.045918,7,4,20,20,9,6,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2852-astromelia-jesus-maria-lima-lima-abril-grupo-inmobiliario,-12.0831544,-77.0468568,7,4,20,20,9,7,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2451-seed-growing-home-santiago-de-surco-lima-lima-verdant-inmobiliaria,-12.0831383,-76.979073,6,4,12,17,0,12,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3600-ciudaris-olive-park-jesus-maria-lima-lima-ciudaris,-12.0829365,-77.0544787,19,6,20,20,4,9,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2075-hope-la-victoria-lima-lima-urbana-perú,-12.0827209,-77.0148164,7,5,13,14,0,7,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3371-nuova-vita-jesus-maria-lima-lima-grupo-sol,-12.0824947,-77.0506092,7,3,20,20,8,12,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3589-beyond-jesus-maria-lima-lima-maxx-grupo-inmobiliario,-12.0824947,-77.0506092,7,3,20,20,8,12,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2846-san-felipe-towers-jesus-maria-lima-lima-vive-plm,-12.0824788,-77.050406,6,3,20,20,8,12,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2627-la-foret-san-felipe-jesus-maria-lima-lima-abril-grupo-inmobiliario,-12.08245,-77.05004,6,3,20,20,8,12,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2132-amarelo-jesus-maria-lima-lima-abril-grupo-inmobiliario,-12.0823837,-77.0593996,20,2,20,20,7,8,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-1918-muvin-lince-lima-lima-cosapi,-12.082288,-77.0284245,9,4,20,20,3,11,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3060-san-felipe-jesus-maria-lima-lima-actual,-12.0822817,-77.049093,6,4,20,20,8,12,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2764-san-felipe-1190-jesus-maria-lima-lima-v-v-grupo-inmobiliario,-12.0821282,-77.0460963,8,4,20,20,9,8,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3480-more-santiago-de-surco-lima-lima-inmobiliaria-huanwil,-12.0820844,-76.967832,5,3,13,11,9,4,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2194-elant-fase-2-la-victoria-lima-lima-grupo-lar,-12.0820832,-77.025835,3,2,20,20,3,18,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2596-legado-jesus-maria-lima-lima-invent,-12.0820795,-77.0499673,8,3,20,20,8,12,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3661-elant-fase-3-la-victoria-lima-lima-grupo-lar,-12.0820243,-77.0258307,3,2,20,19,3,15,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2847-zendai-la-victoria-lima-lima-grupo-lar,-12.0819063,-77.0119146,3,5,14,14,0,7,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2489-tribeca-ate-lima-lima-vartel-constructora-inmobiliaria,-12.0818898,-76.9854015,4,5,14,20,6,6,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3009-checor-los-lirios-lince-lima-lima-checor-inmobiliaria,-12.0815745,-77.0335738,20,9,20,20,14,20,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-1561-ambar-jesus-maria-lima-lima-marte,-12.0814039,-77.0587581,20,1,20,20,7,6,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2393-lombardia-lince-lima-lima-toratto-grupo-inmobiliario,-12.0814,-77.04108,20,8,20,20,4,7,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-1615-valente-2-san-miguel-lima-lima-grupo-caral,-12.0813058,-77.0928242,9,5,20,20,2,19,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2684-la-paz-2173-san-miguel-lima-lima-mc-inversiones-inmobiliarias,-12.0812982,-77.1030275,0,3,20,19,1,8,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3210-orquidea-lince-lima-lima-abril-grupo-inmobiliario,-12.0812888,-77.0316825,20,7,20,20,12,20,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3595-pacifico-299-santiago-de-surco-lima-lima-ter-inmobiliaria,-12.0812484,-76.9766073,3,3,8,20,0,9,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3179-edificio-ombu-pueblo-libre-lima-lima-optimus-inmobiliaria,-12.0811881,-77.07026,3,2,20,20,6,4,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2698-hara-etapa-5-la-victoria-lima-lima-grupo-lar,-12.0811503,-77.0118628,3,5,13,14,0,8,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3207-edificio-urbanzen-jesus-maria-lima-lima-grupo-cygnus,-12.0810837,-77.054341,18,4,20,20,8,8,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2841-botanika-jesus-maria-lima-lima-san-charbel-edificaciones,-12.0810636,-77.0571499,18,2,20,20,7,4,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3538-libert-pueblo-libre-lima-lima-grupo-mg,-12.0810321,-77.0597069,20,2,20,20,6,8,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2198-amalfi-san-miguel-lima-lima-paz,-12.0808524,-77.1068846,0,4,16,4,2,6,20
