inmobiliaria_nombre,proyecto_nombre,proyecto_etapa,proyecto_direccion,proyecto_distrito,ubigeo_id,latitude,longitude,hospital,supermarket,transit_station,school,university,bank,restaurant,fecha,proyecto_tipo,proyecto_medidas,proyecto_dormitorios,dep_disponibilidad,dep_piso,dep_dormitorios,dep_area,dep_modelo,dep_precio
QUALIS INMOBILIA,QUALIS | PARQUE MONITOR,En Planos,Calle Francisco Azubiaga 378,San Miguel,150136,-12.0702383,-77.0989611,5,5,5,5,5,5,5,"30 de Junio, 2026",Departamento,47.59 a 109.86 m2,1 a 3 dormitorios,1 unidad disponible,2,2 dorm.,47.59 m2,TIPO 203,400120
QUALIS INMOBILIA,QUALIS | PARQUE MONITOR,En Planos,Calle Francisco Azubiaga 378,San Miguel,150136,-12.0702383,-77.0989611,5,5,5,5,5,5,5,"30 de Junio, 2026",Departamento,47.59 a 109.86 m2,1 a 3 dormitorios,8 unidades disponibles,Entre 2 al 9,3 dorm.,66.53 m2,TIPO 5,495310
QUALIS INMOBILIA,QUALIS | PARQUE MONITOR,En Planos,Calle Francisco Azubiaga 378,San Miguel,150136,-12.0702383,-77.0989611,5,5,5,5,5,5,5,"30 de Junio, 2026",Departamento,47.59 a 109.86 m2,1 a 3 dormitorios,6 unidades disponibles,Entre 3 al 9,3 dorm.,71.67 m2,TIPO 1,518490
QUALIS INMOBILIA,QUALIS | PARQUE MONITOR,En Planos,Calle Francisco Azubiaga 378,San Miguel,150136,-12.0702383,-77.0989611,5,5,5,5,5,5,5,"30 de Junio, 2026",Departamento,47.59 a 109.86 m2,1 a 3 dormitorios,6 unidades disponibles,Entre 3 al 9,3 dorm.,68.19 m2,TIPO 2,486720
QUALIS INMOBILIA,QUALIS | PARQUE MONITOR,En Planos,Calle Francisco Azubiaga 378,San Miguel,150136,-12.0702383,-77.0989611,5,5,5,5,5,5,5,"30 de Junio, 2026",Departamento,47.59 a 109.86 m2,1 a 3 dormitorios,3 unidades disponibles,"3, 6, 9",2 dorm.,50.31 m2,TIPO 3,371280
QUALIS INMOBILIA,QUALIS | PARQUE MONITOR,En Planos,Calle Francisco Azubiaga 378,San Miguel,150136,-12.0702383,-77.0989611,5,5,5,5,5,5,5,"30 de Junio, 2026",Departamento,47.59 a 109.86 m2,1 a 3 dormitorios,1 unidad disponible,10,3 dorm.,69.04 m2,TIPO 1001,540720
QUALIS INMOBILIA,QUALIS | PARQUE MONITOR,En Planos,Calle Francisco Azubiaga 378,San Miguel,150136,-12.0702383,-77.0989611,5,5,5,5,5,5,5,"30 de Junio, 2026",Departamento,47.59 a 109.86 m2,1 a 3 dormitorios,1 unidad disponible,10,3 dorm.,66.93 m2,TIPO 1002,509160
QUALIS INMOBILIA,QUALIS | PARQUE MONITOR,En Planos,Calle Francisco Azubiaga 378,San Miguel,150136,-12.0702383,-77.0989611,5,5,5,5,5,5,5,"30 de Junio, 2026",Departamento,47.59 a 109.86 m2,1 a 3 dormitorios,1 unidad disponible,10,3 dorm.,64.90 m2,TIPO 1003,488520
QUALIS INMOBILIA,QUALIS | PARQUE MONITOR,En Planos,Calle Francisco Azubiaga 378,San Miguel,150136,-12.0702383,-77.0989611,5,5,5,5,5,5,5,"30 de Junio, 2026",Departamento,47.59 a 109.86 m2,1 a 3 dormitorios,1 unidad disponible,10,3 dorm.,72.93 m2,TIPO 1004,519340
ALBAMAR GRUPO INMOBILIARIO,Albamar | Match,En Planos,Av. De los Patriotas 206,San Miguel,150136,-12.0781557,-77.0953829,12,12,12,12,12,12,12,"15 de Agosto, 2026",Departamento,34.65 a 113.54 m2,1 a 3 dormitorios,1 unidad disponible,1,1 dorm.,49.33 m2,TIPO 2B,313800
ALBAMAR GRUPO INMOBILIARIO,Albamar | Match,En Planos,Av. De los Patriotas 206,San Miguel,150136,-12.0781557,-77.0953829,12,12,12,12,12,12,12,"15 de Agosto, 2026",Departamento,34.65 a 113.54 m2,1 a 3 dormitorios,1 unidad disponible,1,2 dorm.,73.31 m2,TIPO 3B,446700
ALBAMAR GRUPO INMOBILIARIO,Albamar | Match,En Planos,Av. De los Patriotas 206,San Miguel,150136,-12.0781557,-77.0953829,12,12,12,12,12,12,12,"15 de Agosto, 2026",Departamento,34.65 a 113.54 m2,1 a 3 dormitorios,15 unidades disponibles,Entre 3 al 20,3 dorm.,34.65 m2,TIPO 1,256400
ALBAMAR GRUPO INMOBILIARIO,Albamar | Match,En Planos,Av. De los Patriotas 206,San Miguel,150136,-12.0781557,-77.0953829,12,12,12,12,12,12,12,"15 de Agosto, 2026",Departamento,34.65 a 113.54 m2,1 a 3 dormitorios,14 unidades disponibles,Entre 4 al 20,3 dorm.,69.17 m2,TIPO 2,429400
ALBAMAR GRUPO INMOBILIARIO,Albamar | Match,En Planos,Av. De los Patriotas 206,San Miguel,150136,-12.0781557,-77.0953829,12,12,12,12,12,12,12,"15 de Agosto, 2026",Departamento,34.65 a 113.54 m2,1 a 3 dormitorios,14 unidades disponibles,Entre 3 al 20,2 dorm.,57.88 m2,TIPO 3,363100
ALBAMAR GRUPO INMOBILIARIO,Albamar | Match,En Planos,Av. De los Patriotas 206,San Miguel,150136,-12.0781557,-77.0953829,12,12,12,12,12,12,12,"15 de Agosto, 2026",Departamento,34.65 a 113.54 m2,1 a 3 dormitorios,13 unidades disponibles,Entre 3 al 19,2 dorm.,52.43 m2,TIPO 5,352100
ALBAMAR GRUPO INMOBILIARIO,Albamar | Match,En Planos,Av. De los Patriotas 206,San Miguel,150136,-12.0781557,-77.0953829,12,12,12,12,12,12,12,"15 de Agosto, 2026",Departamento,34.65 a 113.54 m2,1 a 3 dormitorios,13 unidades disponibles,Entre 3 al 19,2 dorm.,57.64 m2,TIPO 6,373900
MULTIURBE,Quiñones Park,En Planos,"Intisuyo 499, San Miguel",San Miguel,150136,-12.0734245,-77.0960388,12,12,12,12,12,12,12,"30 de Marzo, 2026",Departamento,30.40 a 144.70 m2,1 a 3 dormitorios,1 unidad disponible,2,2 dorm.,59.20 m2,Tipo 6,410890
MULTIURBE,Quiñones Park,En Planos,"Intisuyo 499, San Miguel",San Miguel,150136,-12.0734245,-77.0960388,12,12,12,12,12,12,12,"30 de Marzo, 2026",Departamento,30.40 a 144.70 m2,1 a 3 dormitorios,2 unidades disponibles,6 y 8,2 dorm.,74.50 m2,Tipo 4A,498290
MULTIURBE,Quiñones Park,En Planos,"Intisuyo 499, San Miguel",San Miguel,150136,-12.0734245,-77.0960388,12,12,12,12,12,12,12,"30 de Marzo, 2026",Departamento,30.40 a 144.70 m2,1 a 3 dormitorios,4 unidades disponibles,"5, 6, 7, 8",1 dorm.,30.40 m2,Tipo 3,214080
MULTIURBE,Quiñones Park,En Planos,"Intisuyo 499, San Miguel",San Miguel,150136,-12.0734245,-77.0960388,12,12,12,12,12,12,12,"30 de Marzo, 2026",Departamento,30.40 a 144.70 m2,1 a 3 dormitorios,1 unidad disponible,6,2 dorm.,62.00 m2,Tipo 2A,454530
MULTIURBE,Quiñones Park,En Planos,"Intisuyo 499, San Miguel",San Miguel,150136,-12.0734245,-77.0960388,12,12,12,12,12,12,12,"30 de Marzo, 2026",Departamento,30.40 a 144.70 m2,1 a 3 dormitorios,3 unidades disponibles,"5, 7, 9",2 dorm.,73.50 m2,Tipo 4B,480050
MULTIURBE,Quiñones Park,En Planos,"Intisuyo 499, San Miguel",San Miguel,150136,-12.0734245,-77.0960388,12,12,12,12,12,12,12,"30 de Marzo, 2026",Departamento,30.40 a 144.70 m2,1 a 3 dormitorios,1 unidad disponible,9,2 dorm.,62.70 m2,Tipo 2B,436540
MULTIURBE,Quiñones Park,En Planos,"Intisuyo 499, San Miguel",San Miguel,150136,-12.0734245,-77.0960388,12,12,12,12,12,12,12,"30 de Marzo, 2026",Departamento,30.40 a 144.70 m2,1 a 3 dormitorios,2 unidades disponibles,7 y 9,2 dorm.,71.10 m2,Tipo 1B,502200
ECOHABITAT DESARROLLO INMOBILIARIO,ECO AMIRA,En Planos,Av. de los patriotas 564,San Miguel,150136,-12.0752046,-77.1012894,2,2,2,2,2,2,2,"31 de Diciembre, 2026",Departamento,32.70 a 91.55 m2,1 a 3 dormitorios,1 unidad disponible,2,2 dorm.,64.65 m2,201,383000
ECOHABITAT DESARROLLO INMOBILIARIO,ECO AMIRA,En Planos,Av. de los patriotas 564,San Miguel,150136,-12.0752046,-77.1012894,2,2,2,2,2,2,2,"31 de Diciembre, 2026",Departamento,32.70 a 91.55 m2,1 a 3 dormitorios,1 unidad disponible,2,2 dorm.,57.55 m2,202,342000
ECOHABITAT DESARROLLO INMOBILIARIO,ECO AMIRA,En Planos,Av. de los patriotas 564,San Miguel,150136,-12.0752046,-77.1012894,2,2,2,2,2,2,2,"31 de Diciembre, 2026",Departamento,32.70 a 91.55 m2,1 a 3 dormitorios,10 unidades disponibles,Entre 2 al 11,1 dorm.,38.80 m2,X03,229000
ECOHABITAT DESARROLLO INMOBILIARIO,ECO AMIRA,En Planos,Av. de los patriotas 564,San Miguel,150136,-12.0752046,-77.1012894,2,2,2,2,2,2,2,"31 de Diciembre, 2026",Departamento,32.70 a 91.55 m2,1 a 3 dormitorios,12 unidades disponibles,Entre 3 al 15,2 dorm.,53.05 m2,X04,306000
ECOHABITAT DESARROLLO INMOBILIARIO,ECO AMIRA,En Planos,Av. de los patriotas 564,San Miguel,150136,-12.0752046,-77.1012894,2,2,2,2,2,2,2,"31 de Diciembre, 2026",Departamento,32.70 a 91.55 m2,1 a 3 dormitorios,13 unidades disponibles,Entre 2 al 15,1 dorm.,40.45 m2,X05,238000
ECOHABITAT DESARROLLO INMOBILIARIO,ECO AMIRA,En Planos,Av. de los patriotas 564,San Miguel,150136,-12.0752046,-77.1012894,2,2,2,2,2,2,2,"31 de Diciembre, 2026",Departamento,32.70 a 91.55 m2,1 a 3 dormitorios,1 unidad disponible,3,2 dorm.,64.80 m2,301,384000
ECOHABITAT DESARROLLO INMOBILIARIO,ECO AMIRA,En Planos,Av. de los patriotas 564,San Miguel,150136,-12.0752046,-77.1012894,2,2,2,2,2,2,2,"31 de Diciembre, 2026",Departamento,32.70 a 91.55 m2,1 a 3 dormitorios,7 unidades disponibles,Entre 4 al 10,2 dorm.,64.80 m2,X01,384000
ECOHABITAT DESARROLLO INMOBILIARIO,ECO AMIRA,En Planos,Av. de los patriotas 564,San Miguel,150136,-12.0752046,-77.1012894,2,2,2,2,2,2,2,"31 de Diciembre, 2026",Departamento,32.70 a 91.55 m2,1 a 3 dormitorios,4 unidades disponibles,"7, 8, 9, 10",2 dorm.,62.30 m2,X02,370000
ECOHABITAT DESARROLLO INMOBILIARIO,ECO AMIRA,En Planos,Av. de los patriotas 564,San Miguel,150136,-12.0752046,-77.1012894,2,2,2,2,2,2,2,"31 de Diciembre, 2026",Departamento,32.70 a 91.55 m2,1 a 3 dormitorios,1 unidad disponible,12,3 dorm.,80.40 m2,1201,481000
ECOHABITAT DESARROLLO INMOBILIARIO,ECO AMIRA,En Planos,Av. de los patriotas 564,San Miguel,150136,-12.0752046,-77.1012894,2,2,2,2,2,2,2,"31 de Diciembre, 2026",Departamento,32.70 a 91.55 m2,1 a 3 dormitorios,2 unidades disponibles,13 y 14,3 dorm.,75.40 m2,X01A,466000
ECOHABITAT DESARROLLO INMOBILIARIO,ECO AMIRA,En Planos,Av. de los patriotas 564,San Miguel,150136,-12.0752046,-77.1012894,2,2,2,2,2,2,2,"31 de Diciembre, 2026",Departamento,32.70 a 91.55 m2,1 a 3 dormitorios,2 unidades disponibles,19 y 20,1 dorm.,44.35 m2,X01B,282000
ECOHABITAT DESARROLLO INMOBILIARIO,ECO AMIRA,En Planos,Av. de los patriotas 564,San Miguel,150136,-12.0752046,-77.1012894,2,2,2,2,2,2,2,"31 de Diciembre, 2026",Departamento,32.70 a 91.55 m2,1 a 3 dormitorios,1 unidad disponible,14,1 dorm.,32.70 m2,X03A,194000
ECOHABITAT DESARROLLO INMOBILIARIO,ECO AMIRA,En Planos,Av. de los patriotas 564,San Miguel,150136,-12.0752046,-77.1012894,2,2,2,2,2,2,2,"31 de Diciembre, 2026",Departamento,32.70 a 91.55 m2,1 a 3 dormitorios,5 unidades disponibles,"16, 17, 18, 19, 20",2 dorm.,70.10 m2,X02B,415000
ECOHABITAT DESARROLLO INMOBILIARIO,ECO AMIRA,En Planos,Av. de los patriotas 564,San Miguel,150136,-12.0752046,-77.1012894,2,2,2,2,2,2,2,"31 de Diciembre, 2026",Departamento,32.70 a 91.55 m2,1 a 3 dormitorios,1 unidad disponible,16,2 dorm.,91.55 m2,1604,413000
ECOHABITAT DESARROLLO INMOBILIARIO,ECO AMIRA,En Planos,Av. de los patriotas 564,San Miguel,150136,-12.0752046,-77.1012894,2,2,2,2,2,2,2,"31 de Diciembre, 2026",Departamento,32.70 a 91.55 m2,1 a 3 dormitorios,2 unidades disponibles,19 y 20,2 dorm.,50.80 m2,X04A,297000
TALE INMOBILIARIA,Alameda San Miguel,En Planos,"Esquina Av. Precursores y Av. Elmer Faucett, San Miguel",San Miguel,150136,-12.0696067,-77.0980051,4,4,4,4,4,4,4,"01 de Julio, 2027",Departamento,26.77 a 100.49 m2,1 a 3 dormitorios,20 unidades disponibles,Entre 2 al 21,2 dorm.,59.87 m2,X01,429000
TALE INMOBILIARIA,Alameda San Miguel,En Planos,"Esquina Av. Precursores y Av. Elmer Faucett, San Miguel",San Miguel,150136,-12.0696067,-77.0980051,4,4,4,4,4,4,4,"01 de Julio, 2027",Departamento,26.77 a 100.49 m2,1 a 3 dormitorios,14 unidades disponibles,Entre 2 al 21,1 dorm.,26.77 m2,X02,198000
TALE INMOBILIARIA,Alameda San Miguel,En Planos,"Esquina Av. Precursores y Av. Elmer Faucett, San Miguel",San Miguel,150136,-12.0696067,-77.0980051,4,4,4,4,4,4,4,"01 de Julio, 2027",Departamento,26.77 a 100.49 m2,1 a 3 dormitorios,14 unidades disponibles,Entre 4 al 21,1 dorm.,27.35 m2,X03,219000
TALE INMOBILIARIA,Alameda San Miguel,En Planos,"Esquina Av. Precursores y Av. Elmer Faucett, San Miguel",San Miguel,150136,-12.0696067,-77.0980051,4,4,4,4,4,4,4,"01 de Julio, 2027",Departamento,26.77 a 100.49 m2,1 a 3 dormitorios,13 unidades disponibles,Entre 2 al 21,2 dorm.,52.64 m2,X04,379000
TALE INMOBILIARIA,Alameda San Miguel,En Planos,"Esquina Av. Precursores y Av. Elmer Faucett, San Miguel",San Miguel,150136,-12.0696067,-77.0980051,4,4,4,4,4,4,4,"01 de Julio, 2027",Departamento,26.77 a 100.49 m2,1 a 3 dormitorios,19 unidades disponibles,Entre 2 al 21,3 dorm.,68.33 m2,X05,453000
TALE INMOBILIARIA,Alameda San Miguel,En Planos,"Esquina Av. Precursores y Av. Elmer Faucett, San Miguel",San Miguel,150136,-12.0696067,-77.0980051,4,4,4,4,4,4,4,"01 de Julio, 2027",Departamento,26.77 a 100.49 m2,1 a 3 dormitorios,18 unidades disponibles,Entre 2 al 21,3 dorm.,68.43 m2,X06,447000
TALE INMOBILIARIA,Alameda San Miguel,En Planos,"Esquina Av. Precursores y Av. Elmer Faucett, San Miguel",San Miguel,150136,-12.0696067,-77.0980051,4,4,4,4,4,4,4,"01 de Julio, 2027",Departamento,26.77 a 100.49 m2,1 a 3 dormitorios,15 unidades disponibles,Entre 4 al 21,3 dorm.,68.69 m2,X07,455000
TALE INMOBILIARIA,Alameda San Miguel,En Planos,"Esquina Av. Precursores y Av. Elmer Faucett, San Miguel",San Miguel,150136,-12.0696067,-77.0980051,4,4,4,4,4,4,4,"01 de Julio, 2027",Departamento,26.77 a 100.49 m2,1 a 3 dormitorios,1 unidad disponible,2,2 dorm.,100.49 m2,X208,600000
TALE INMOBILIARIA,Alameda San Miguel,En Planos,"Esquina Av. Precursores y Av. Elmer Faucett, San Miguel",San Miguel,150136,-12.0696067,-77.0980051,4,4,4,4,4,4,4,"01 de Julio, 2027",Departamento,26.77 a 100.49 m2,1 a 3 dormitorios,1 unidad disponible,2,2 dorm.,76.78 m2,X210,470000
TALE INMOBILIARIA,Alameda San Miguel,En Planos,"Esquina Av. Precursores y Av. Elmer Faucett, San Miguel",San Miguel,150136,-12.0696067,-77.0980051,4,4,4,4,4,4,4,"01 de Julio, 2027",Departamento,26.77 a 100.49 m2,1 a 3 dormitorios,1 unidad disponible,2,1 dorm.,52.35 m2,X211,350000
TALE INMOBILIARIA,Alameda San Miguel,En Planos,"Esquina Av. Precursores y Av. Elmer Faucett, San Miguel",San Miguel,150136,-12.0696067,-77.0980051,4,4,4,4,4,4,4,"01 de Julio, 2027",Departamento,26.77 a 100.49 m2,1 a 3 dormitorios,8 unidades disponibles,Entre 3 al 10,2 dorm.,58.18 m2,X08-A,372000
TALE INMOBILIARIA,Alameda San Miguel,En Planos,"Esquina Av. Precursores y Av. Elmer Faucett, San Miguel",San Miguel,150136,-12.0696067,-77.0980051,4,4,4,4,4,4,4,"01 de Julio, 2027",Departamento,26.77 a 100.49 m2,1 a 3 dormitorios,4 unidades disponibles,"4, 7, 8, 9",2 dorm.,52.51 m2,X09-A,338000
TALE INMOBILIARIA,Alameda San Miguel,En Planos,"Esquina Av. Precursores y Av. Elmer Faucett, San Miguel",San Miguel,150136,-12.0696067,-77.0980051,4,4,4,4,4,4,4,"01 de Julio, 2027",Departamento,26.77 a 100.49 m2,1 a 3 dormitorios,5 unidades disponibles,"3, 7, 8, 9, 10",2 dorm.,48.56 m2,X10-A,320000
TALE INMOBILIARIA,Alameda San Miguel,En Planos,"Esquina Av. Precursores y Av. Elmer Faucett, San Miguel",San Miguel,150136,-12.0696067,-77.0980051,4,4,4,4,4,4,4,"01 de Julio, 2027",Departamento,26.77 a 100.49 m2,1 a 3 dormitorios,19 unidades disponibles,Entre 3 al 21,1 dorm.,42.98 m2,X11,275000
TALE INMOBILIARIA,Alameda San Miguel,En Planos,"Esquina Av. Precursores y Av. Elmer Faucett, San Miguel",San Miguel,150136,-12.0696067,-77.0980051,4,4,4,4,4,4,4,"01 de Julio, 2027",Departamento,26.77 a 100.49 m2,1 a 3 dormitorios,11 unidades disponibles,Entre 11 al 21,2 dorm.,60.78 m2,X08-B,403000
TALE INMOBILIARIA,Alameda San Miguel,En Planos,"Esquina Av. Precursores y Av. Elmer Faucett, San Miguel",San Miguel,150136,-12.0696067,-77.0980051,4,4,4,4,4,4,4,"01 de Julio, 2027",Departamento,26.77 a 100.49 m2,1 a 3 dormitorios,10 unidades disponibles,Entre 12 al 21,2 dorm.,55.08 m2,X09-B,361000
TALE INMOBILIARIA,Alameda San Miguel,En Planos,"Esquina Av. Precursores y Av. Elmer Faucett, San Miguel",San Miguel,150136,-12.0696067,-77.0980051,4,4,4,4,4,4,4,"01 de Julio, 2027",Departamento,26.77 a 100.49 m2,1 a 3 dormitorios,9 unidades disponibles,Entre 13 al 21,2 dorm.,49.74 m2,X10-B,328000
VITAIN,Edificio Cálamo,En Planos,Jr. Crnel. Francisco Bolognesi 326,San Miguel,150136,-12.0903723,-77.0803094,2,2,2,2,2,2,2,"31 de Diciembre, 2026",Departamento,27.17 a 85.39 m2,1 a 3 dormitorios,1 unidad disponible,1,2 dorm.,85.39 m2,TIPO 102-B,527964
VITAIN,Edificio Cálamo,En Planos,Jr. Crnel. Francisco Bolognesi 326,San Miguel,150136,-12.0903723,-77.0803094,2,2,2,2,2,2,2,"31 de Diciembre, 2026",Departamento,27.17 a 85.39 m2,1 a 3 dormitorios,12 unidades disponibles,Entre 2 al 13,3 dorm.,63.07 m2,TIPO 1-A,468106
VITAIN,Edificio Cálamo,En Planos,Jr. Crnel. Francisco Bolognesi 326,San Miguel,150136,-12.0903723,-77.0803094,2,2,2,2,2,2,2,"31 de Diciembre, 2026",Departamento,27.17 a 85.39 m2,1 a 3 dormitorios,12 unidades disponibles,Entre 2 al 13,3 dorm.,63.33 m2,TIPO 2-A,448619
VITAIN,Edificio Cálamo,En Planos,Jr. Crnel. Francisco Bolognesi 326,San Miguel,150136,-12.0903723,-77.0803094,2,2,2,2,2,2,2,"31 de Diciembre, 2026",Departamento,27.17 a 85.39 m2,1 a 3 dormitorios,10 unidades disponibles,Entre 2 al 13,2 dorm.,61.53 m2,TIPO 3-A,453187
VITAIN,Edificio Cálamo,En Planos,Jr. Crnel. Francisco Bolognesi 326,San Miguel,150136,-12.0903723,-77.0803094,2,2,2,2,2,2,2,"31 de Diciembre, 2026",Departamento,27.17 a 85.39 m2,1 a 3 dormitorios,11 unidades disponibles,Entre 2 al 13,3 dorm.,63.40 m2,TIPO 4-A,468031
VITAIN,Edificio Cálamo,En Planos,Jr. Crnel. Francisco Bolognesi 326,San Miguel,150136,-12.0903723,-77.0803094,2,2,2,2,2,2,2,"31 de Diciembre, 2026",Departamento,27.17 a 85.39 m2,1 a 3 dormitorios,6 unidades disponibles,Entre 7 al 13,1 dorm.,28.52 m2,TIPO 5-A,237000
VITAIN,Edificio Cálamo,En Planos,Jr. Crnel. Francisco Bolognesi 326,San Miguel,150136,-12.0903723,-77.0803094,2,2,2,2,2,2,2,"31 de Diciembre, 2026",Departamento,27.17 a 85.39 m2,1 a 3 dormitorios,11 unidades disponibles,Entre 3 al 13,3 dorm.,66.46 m2,TIPO 6-A,494008
VITAIN,Edificio Cálamo,En Planos,Jr. Crnel. Francisco Bolognesi 326,San Miguel,150136,-12.0903723,-77.0803094,2,2,2,2,2,2,2,"31 de Diciembre, 2026",Departamento,27.17 a 85.39 m2,1 a 3 dormitorios,11 unidades disponibles,Entre 3 al 13,3 dorm.,58.85 m2,TIPO 1-B,436785
VITAIN,Edificio Cálamo,En Planos,Jr. Crnel. Francisco Bolognesi 326,San Miguel,150136,-12.0903723,-77.0803094,2,2,2,2,2,2,2,"31 de Diciembre, 2026",Departamento,27.17 a 85.39 m2,1 a 3 dormitorios,6 unidades disponibles,Entre 3 al 13,2 dorm.,51.51 m2,TIPO 2-B,382307
VITAIN,Edificio Cálamo,En Planos,Jr. Crnel. Francisco Bolognesi 326,San Miguel,150136,-12.0903723,-77.0803094,2,2,2,2,2,2,2,"31 de Diciembre, 2026",Departamento,27.17 a 85.39 m2,1 a 3 dormitorios,12 unidades disponibles,Entre 2 al 13,3 dorm.,59.27 m2,TIPO 3-B,433975
VITAIN,Edificio Cálamo,En Planos,Jr. Crnel. Francisco Bolognesi 326,San Miguel,150136,-12.0903723,-77.0803094,2,2,2,2,2,2,2,"31 de Diciembre, 2026",Departamento,27.17 a 85.39 m2,1 a 3 dormitorios,5 unidades disponibles,"3, 4, 5, 8, 9",1 dorm.,27.17 m2,TIPO 4-B,223000
VITAIN,Edificio Cálamo,En Planos,Jr. Crnel. Francisco Bolognesi 326,San Miguel,150136,-12.0903723,-77.0803094,2,2,2,2,2,2,2,"31 de Diciembre, 2026",Departamento,27.17 a 85.39 m2,1 a 3 dormitorios,12 unidades disponibles,Entre 2 al 13,2 dorm.,59.35 m2,TIPO 5-B,431119
QUALIS INMOBILIA,QUALIS | PARQUE SAN JUDAS TADEO,En Planos,Calle Amalia Puga de Lozada 226,San Miguel,150136,-12.0835098,-77.0815713,5,5,5,5,5,5,5,"31 de Diciembre, 2026",Departamento,35.47 a 94.50 m2,1 a 3 dormitorios,1 unidad disponible,1,2 dorm.,77.66 m2,TIPO 101,467740
QUALIS INMOBILIA,QUALIS | PARQUE SAN JUDAS TADEO,En Planos,Calle Amalia Puga de Lozada 226,San Miguel,150136,-12.0835098,-77.0815713,5,5,5,5,5,5,5,"31 de Diciembre, 2026",Departamento,35.47 a 94.50 m2,1 a 3 dormitorios,1 unidad disponible,1,3 dorm.,94.50 m2,TIPO 102,610610
QUALIS INMOBILIA,QUALIS | PARQUE SAN JUDAS TADEO,En Planos,Calle Amalia Puga de Lozada 226,San Miguel,150136,-12.0835098,-77.0815713,5,5,5,5,5,5,5,"31 de Diciembre, 2026",Departamento,35.47 a 94.50 m2,1 a 3 dormitorios,7 unidades disponibles,Entre 2 al 8,2 dorm.,48.37 m2,TIPO 1,374570
QUALIS INMOBILIA,QUALIS | PARQUE SAN JUDAS TADEO,En Planos,Calle Amalia Puga de Lozada 226,San Miguel,150136,-12.0835098,-77.0815713,5,5,5,5,5,5,5,"31 de Diciembre, 2026",Departamento,35.47 a 94.50 m2,1 a 3 dormitorios,5 unidades disponibles,"2, 3, 4, 6, 8",2 dorm.,49.27 m2,TIPO 2,381530
QUALIS INMOBILIA,QUALIS | PARQUE SAN JUDAS TADEO,En Planos,Calle Amalia Puga de Lozada 226,San Miguel,150136,-12.0835098,-77.0815713,5,5,5,5,5,5,5,"31 de Diciembre, 2026",Departamento,35.47 a 94.50 m2,1 a 3 dormitorios,7 unidades disponibles,Entre 2 al 9,3 dorm.,68.85 m2,TIPO 3,504020
QUALIS INMOBILIA,QUALIS | PARQUE SAN JUDAS TADEO,En Planos,Calle Amalia Puga de Lozada 226,San Miguel,150136,-12.0835098,-77.0815713,5,5,5,5,5,5,5,"31 de Diciembre, 2026",Departamento,35.47 a 94.50 m2,1 a 3 dormitorios,1 unidad disponible,2,3 dorm.,66.97 m2,TIPO 204,528150
QUALIS INMOBILIA,QUALIS | PARQUE SAN JUDAS TADEO,En Planos,Calle Amalia Puga de Lozada 226,San Miguel,150136,-12.0835098,-77.0815713,5,5,5,5,5,5,5,"31 de Diciembre, 2026",Departamento,35.47 a 94.50 m2,1 a 3 dormitorios,1 unidad disponible,3,3 dorm.,65.24 m2,TIPO 304,512180
QUALIS INMOBILIA,QUALIS | PARQUE SAN JUDAS TADEO,En Planos,Calle Amalia Puga de Lozada 226,San Miguel,150136,-12.0835098,-77.0815713,5,5,5,5,5,5,5,"31 de Diciembre, 2026",Departamento,35.47 a 94.50 m2,1 a 3 dormitorios,4 unidades disponibles,"4, 6, 8, 10",3 dorm.,67.47 m2,TIPO 4A,517650
QUALIS INMOBILIA,QUALIS | PARQUE SAN JUDAS TADEO,En Planos,Calle Amalia Puga de Lozada 226,San Miguel,150136,-12.0835098,-77.0815713,5,5,5,5,5,5,5,"31 de Diciembre, 2026",Departamento,35.47 a 94.50 m2,1 a 3 dormitorios,1 unidad disponible,5,1 dorm.,37.91 m2,TIPO 502,308450
QUALIS INMOBILIA,QUALIS | PARQUE SAN JUDAS TADEO,En Planos,Calle Amalia Puga de Lozada 226,San Miguel,150136,-12.0835098,-77.0815713,5,5,5,5,5,5,5,"31 de Diciembre, 2026",Departamento,35.47 a 94.50 m2,1 a 3 dormitorios,3 unidades disponibles,"5, 7, 9",3 dorm.,65.74 m2,TIPO 4B,502030
QUALIS INMOBILIA,QUALIS | PARQUE SAN JUDAS TADEO,En Planos,Calle Amalia Puga de Lozada 226,San Miguel,150136,-12.0835098,-77.0815713,5,5,5,5,5,5,5,"31 de Diciembre, 2026",Departamento,35.47 a 94.50 m2,1 a 3 dormitorios,1 unidad disponible,7,2 dorm.,48.08 m2,TIPO 702,370600
QUALIS INMOBILIA,QUALIS | PARQUE SAN JUDAS TADEO,En Planos,Calle Amalia Puga de Lozada 226,San Miguel,150136,-12.0835098,-77.0815713,5,5,5,5,5,5,5,"31 de Diciembre, 2026",Departamento,35.47 a 94.50 m2,1 a 3 dormitorios,1 unidad disponible,9,2 dorm.,47.42 m2,TIPO 901,365510
QUALIS INMOBILIA,QUALIS | PARQUE SAN JUDAS TADEO,En Planos,Calle Amalia Puga de Lozada 226,San Miguel,150136,-12.0835098,-77.0815713,5,5,5,5,5,5,5,"31 de Diciembre, 2026",Departamento,35.47 a 94.50 m2,1 a 3 dormitorios,1 unidad disponible,9,2 dorm.,47.93 m2,TIPO 902,369450
